Channel;City;Region;Customer name;Order Date;Order ID;Department;Product Category (gender);Product Sub category;Product SKU;Product name; Distance from the warehouse ; Price ; Cost of sales ; Discount ; Order Quantity ; Sales 
Small chain store;Central Ward;Lancashire;Hughlett, Henry T Jr;23/05/2018;9476;Clothing;Men;Tees;MS06-XL-Green;Zoltan Gym Tee-XL-Green;80;13;46,8;0,1;10;130
Small chain store;Loundsley Green Ward;Derbyshire;Barr, Albert S Iii;23/05/2018;6880;Clothing;Men;Hoodies & Sweatshirts;MH09-M-Green;Abominable Hoodie-M-Green;55;21;47,3;0,1;5;105
Small chain store;Loundsley Green Ward;Derbyshire;Manhattan Supply Co Deer Pk;23/05/2018;59072;Clothing;Men;Pants;MP12-36-Red;Cronus Yoga Pant -36-Red;55;30;389,4;0,1;22;660
Small chain store;Sawston;Cambridgeshire;Penrose Place Pharmacy Inc;23/05/2018;39335;Clothing;Men;Tees;MS06-XL-Yellow;Zoltan Gym Tee-XL-Yellow;5;15;126;0,1;24;360
Small chain store;City and Hunslet Ward;West Yorkshire;Novak, Alan Paul Esq;23/05/2018;25445;Clothing;Men;Pants;MP07-33-Black;Thorpe Track Pant-33-Black;20;52;1.148,20;0,1;48;2496
Supermarket;Abbey Ward;Buckinghamshire;Arctic Star Distributing Inc;23/05/2018;39335;Clothing;Men;Tees;MS06-M-Blue;Zoltan Gym Tee-M-Blue;160;9;137,7;0,1;34;306
Franchise;Longhill Ward;Yorkshire, East (North Humbers;Kennedy Scales Inc;24/05/2018;51815;Clothing;Men;Jackets;MJ01-XS-Orange;Beaumont Summit Kit-XS-Orange;25;46;251,2;0;21;966
Franchise;Kirkby Stephen;Cumbria;B & S Tool And Cutter Svc Inc;24/05/2018;5222;Clothing;Men;Hoodies & Sweatshirts;MH13-XL-Blue;Marco Lightweight Active Hoodie-XL-Blue;40;35;518;0;40;1400
Franchise;Llangeler Community;Ceredigion;Berry, John M Esq;24/05/2018;51815;Clothing;Men;Tees;MS06-XS-Blue;Zoltan Gym Tee-XS-Blue;50;7;80,3;0;37;259
Small chain store;Abbey Ward;Buckinghamshire;Lasting Impressions;24/05/2018;57153;Clothing;Men;Tees;MS06-XS-Green;Zoltan Gym Tee-XS-Green;160;25;148,5;0;9;225
Small chain store;Loundsley Green Ward;Derbyshire;Gemini Hats & Accessories Inc;24/05/2018;39426;Clothing;Men;Jackets;MJ12-M-Black;Proteus Fitness Jackshirt-M-Black;55;62;651;0,1;21;1302
Supermarket;South Ward;North Eart Lincolnshire;Nature Conservancy;24/05/2018;57153;Clothing;Men;Tees;MS06-XS-Yellow;Zoltan Gym Tee-XS-Yellow;60;18;291,6;0;45;810
Local store;Carbrooke;Norfolk;Alden, Michael H Esq;25/05/2018;22402;Clothing;Men;Hoodies & Sweatshirts;MH11-XS-White;Grayson Crewneck Sweatshirt -XS-White;205;42;512,8;0;33;1386
Franchise;Abbey Ward;Buckinghamshire;Alternative Collection Svc Inc;25/05/2018;17408;Clothing;Men;Hoodies & Sweatshirts;MH01-M-Orange;Chaz Kangeroo Hoodie-M-Orange;160;31;266;0,1;26;806
Franchise;Parwich;Derbyshire;Trautman, Eileen Esq;25/05/2018;22402;Clothing;Men;Tees;MS07;"Deion Long-Sleeve EverCool&trade; Tee";175;6;2,2;0;1;6
Supermarket;Abbey Ward;Buckinghamshire;Ernest E Heuer & Company Pc;25/05/2018;23076;Clothing;Men;Pants;MP05-34-Black;Kratos Gym Pant-34-Black;160;30;570;0;50;1500
Supermarket;Malmesbury;Wiltshire;Frankel, Stephen;25/05/2018;17408;Clothing;Men;Tees;MS02-XS-Blue;"Ryker LumaTech&trade; Tee (V-neck)-XS-Blue";100;22;306,7;0;41;902
Local store;Weston-Super-Mare;North Somerset;Mason Insurance Agency Inc;26/05/2018;6464;Clothing;Men;Tees;MS07-L-Black;"Deion Long-Sleeve EverCool&trade; Tee-L-Black";45;11;6,8;0,1;1;11
Local store;Llangeler Community;Ceredigion;U S Sapporo A Inc;26/05/2018;58337;Clothing;Men;Tees;MS06-L-Yellow;Zoltan Gym Tee-L-Yellow;50;9;84,2;0;18;162
Franchise;Weston-Super-Mare;North Somerset;Guynes Design Inc;26/05/2018;16225;Clothing;Men;Tees;MS07-L-Green;"Deion Long-Sleeve EverCool&trade; Tee-L-Green";45;5;82,5;0;30;150
Franchise;Parwich;Derbyshire;Keller, Raymond C;26/05/2018;56486;Clothing;Men;Tees;MS07-L-White;"Deion Long-Sleeve EverCool&trade; Tee-L-White";175;22;104,1;0;11;242
Small chain store;Llangeler Community;Ceredigion;Universal Case Co;26/05/2018;6464;Clothing;Men;Tees;MS07-M-Black;"Deion Long-Sleeve EverCool&trade; Tee-M-Black";50;6;156,2;  -  ;42;252
Supermarket;Abbey Ward;Buckinghamshire;General Appraisal Co;26/05/2018;21190;Clothing;Men;Tees;MS07-M-Green;"Deion Long-Sleeve EverCool&trade; Tee-M-Green";160;22;172,5;0;28;616
Local store;Carbrooke;Norfolk;Max Video;27/05/2018;22342;Clothing;Men;Tees;MS07-M-White;"Deion Long-Sleeve EverCool&trade; Tee-M-White";205;21;120,1;  -  ;13;273
Franchise;Catterick;North Yorkshire;Sheraton Inn Ocean Front;27/05/2018;50501;Clothing;Men;Hoodies & Sweatshirts;MH11-XS-Red;Grayson Crewneck Sweatshirt -XS-Red;40;39;447,3;0;31;1209
Supermarket;Abbey Ward;Buckinghamshire;Nelsons Trmt & Pest Cntrl Co;27/05/2018;1895;Clothing;Men;Tees;MS07-S-Black;"Deion Long-Sleeve EverCool&trade; Tee-S-Black";160;15;45;0;5;75
Local store;Broxburn, Uphall and Winchburg;West Lothian;Cooper Myers Y Co;28/05/2018;42981;Clothing;Men;Tees;MS07-S-Green;"Deion Long-Sleeve EverCool&trade; Tee-S-Green";155;9;18;0,1;4;36
Supermarket;Dee Ward;Dumfries and Galloway;Duffield, Michael C;28/05/2018;50374;Clothing;Men;Tees;MS07-S-White;"Deion Long-Sleeve EverCool&trade; Tee-S-White";35;9;83,7;0,1;30;270
Local store;Burmantofts and Richmond Hill ;West Yorkshire;Gerstenfeld, Gerald F Esq;30/05/2018;5639;Clothing;Men;Tees;MS07-XL-Black;"Deion Long-Sleeve EverCool&trade; Tee-XL-Black";40;7;123,7;0;31;217
Local store;St. Stephens Ward;Kent;Cash 4 Checks;30/05/2018;2050;Clothing;Men;Tees;MS07-XL-Green;"Deion Long-Sleeve EverCool&trade; Tee-XL-Green";40;21;157,9;0,1;16;336
Local store;New Milton;Hampshire;Smart Signs;30/05/2018;21766;Clothing;Men;Jackets;MJ04-XS-Black;Kenobi Trail Jacket-XS-Black;35;45;489,6;0;32;1440
Local store;Cockerton West Ward;Darlington;Rowley/hansell Petetin;30/05/2018;7398;Clothing;Men;Hoodies & Sweatshirts;MH13-L-Blue;Marco Lightweight Active Hoodie-L-Blue;35;36;73,4;0;6;216
Franchise;Howard Town Ward;Derbyshire;Veri Nu Products Corp;30/05/2018;42851;Clothing;Men;Tees;MS07-XL-White;"Deion Long-Sleeve EverCool&trade; Tee-XL-White";45;25;68,3;0;7;175
Franchise;Town Ward;Greater London;Charlotte Chamber;30/05/2018;52487;Clothing;Men;Tees;MS07-XS-Black;"Deion Long-Sleeve EverCool&trade; Tee-XS-Black";55;5;40,8;0,1;17;85
Franchise;Chirton Ward;Tyne & Wear;In Communications Inc;30/05/2018;7398;Clothing;Men;Tees;MS07-XS-Green;"Deion Long-Sleeve EverCool&trade; Tee-XS-Green";130;7;154,7;0,1;34;238
Small chain store;Walkergate Ward;Tyne and Wear;Kisc 98 Kiss Fm;30/05/2018;35461;Clothing;Men;Hoodies & Sweatshirts;MH11-XL-White;Grayson Crewneck Sweatshirt -XL-White;75;28;546;0;30;840
Small chain store;Loundsley Green Ward;Derbyshire;Schwartzbard, Gail L Esq;30/05/2018;2050;Clothing;Men;Jackets;MJ04-M-Purple;Kenobi Trail Jacket-M-Purple;55;50;450;0,1;25;1250
Supermarket;Abbey Ward;Buckinghamshire;Marketing Horizons Inc;30/05/2018;21766;Clothing;Men;Pants;MP10-36-Black;Orestes Yoga Pant -36-Black;160;52;575,6;0;41;2132
Supermarket;Loundsley Green Ward;Derbyshire;Chuckmaster Co;30/05/2018;35461;Clothing;Men;Pants;MP01-36-Gray;Caesar Warm-Up Pant-36-Gray;55;36;130,7;0,1;11;396
Supermarket;Bargate Ward;Southampton;Mmm Design Group;30/05/2018;42851;Clothing;Men;Jackets;MJ01-M-Orange;Beaumont Summit Kit-M-Orange;35;52;133,1;0,1;4;208
Local store;Broxburn, Uphall and Winchburg;West Lothian;Granite Construction Co;31/05/2018;2150;Clothing;Men;Jackets;MJ11;Typhon Performance Fleece-lined Jacket;155;55;773,9;0;21;1155
Local store;Broxburn, Uphall and Winchburg;West Lothian;Harmons;31/05/2018;48455;Clothing;Men;Jackets;MJ02-XS-Orange;Hyperion Elements Jacket-XS-Orange;155;61;48,8;0,1;2;122
Franchise;Carbrooke;Norfolk;Brady, Brad J Esq;31/05/2018;48455;Clothing;Men;Tees;MS07-XS-White;"Deion Long-Sleeve EverCool&trade; Tee-XS-White";205;7;52,4;0,1;17;119
Franchise;Abbey Ward;Buckinghamshire;Wmgl 101.7 Fm;31/05/2018;6179;Clothing;Men;Jackets;MJ09-S-White;Taurus Elements Shell-S-White;160;65;438,8;  -  ;15;975
Franchise;Letchworth South West Ward;Hertfordshire;Wenatchee Valley Fed Crdt Un;31/05/2018;48455;Clothing;Men;Tees;MS08;Strike Endurance Tee;35;14;176,1;0;34;476
Supermarket;Franche Ward;Hereford and Worcester;Cinemax Cable Pay Tv Svce;31/05/2018;6179;Clothing;Men;Tees;MS08-L-Black;Strike Endurance Tee-L-Black;35;12;174;0,1;50;600
Local store;Broxburn, Uphall and Winchburg;West Lothian;Mail Boxes Etc;01/06/2018;44294;Clothing;Men;Hoodies & Sweatshirts;MH09-XL-Green;Abominable Hoodie-XL-Green;155;31;163,7;0;8;248
Local store;New Milton;Hampshire;Welders Supply;01/06/2018;8161;Clothing;Men;Hoodies & Sweatshirts;MH05-XS-Red;Hollister Backyard Sweatshirt-XS-Red;35;35;1.023,80;0,1;45;1575
Local store;Eccleston Ward;Merseyside;Bomarko Inc;01/06/2018;44294;Clothing;Men;Pants;MP11-36-Blue;Aether Gym Pant -36-Blue;60;39;182,5;0,1;13;507
Franchise;Abbey Ward;Buckinghamshire;Allgood Industries;01/06/2018;47457;Clothing;Men;Jackets;MJ01-XS-Red;Beaumont Summit Kit-XS-Red;160;64;1.536,00;0,1;50;3200
Franchise;Abbey Ward;Buckinghamshire;Martin Morrissey;01/06/2018;69;Clothing;Men;Jackets;MJ04-L-Purple;Kenobi Trail Jacket-L-Purple;160;53;1.402,40;0,1;42;2226
Franchise;Hawerby cum Beesby;Lincolnshire;Goe, Douglas E Esq;01/06/2018;44294;Clothing;Men;Pants;MP01-34-Black;Caesar Warm-Up Pant-34-Black;40;49;330,8;0,1;15;735
Franchise;Hawerby cum Beesby;Lincolnshire;Benitez, Brigida Esq;01/06/2018;5283;Clothing;Men;Tees;MS08-L-Blue;Strike Endurance Tee-L-Blue;40;13;95,7;0;23;299
Small chain store;Abbey Ward;Buckinghamshire;Tiny Tots Originals Div;01/06/2018;11748;Clothing;Men;Tees;MS05-XL-Black;"Helios EverCool&trade; Tee-XL-Black";160;20;257,6;0;23;460
Supermarket;Abbey Ward;Buckinghamshire;Wallace, Bruce R Esq;01/06/2018;69;Clothing;Men;Pants;MP12-33-Black;Cronus Yoga Pant -33-Black;160;41;287;0;28;1148
Supermarket;Abbey Ward;Buckinghamshire;Wiltgen, Nancy A Esq;01/06/2018;7905;Clothing;Men;Tees;MS08-L-Red;Strike Endurance Tee-L-Red;160;25;598;0,1;46;1150
Local store;Broxburn, Uphall and Winchburg;West Lothian;Garton, Jeffrey P Esq;02/06/2018;24647;Clothing;Men;Tees;MS03-S-Green;Balboa Persistence Tee-S-Green;155;7;11,3;  -  ;3;21
Franchise;Abbey Ward;Buckinghamshire;Register Printing Co;02/06/2018;47009;Clothing;Men;Pants;MP06-33-Orange;Mithra Warmup Pant-33-Orange;160;52;732,2;0,1;32;1664
Franchise;Franche Ward;Hereford and Worcester;Western Packing Co;02/06/2018;24647;Clothing;Men;Tees;MS08-M-Black;Strike Endurance Tee-M-Black;35;25;476;0,1;34;850
Small chain store;Sawston;Cambridgeshire;Callender, William C Esq;02/06/2018;52002;Clothing;Men;Pants;MP03-36-Red;Geo Insulated Jogging Pant-36-Red;5;40;184,8;0,1;11;440
Supermarket;Abbey Ward;Buckinghamshire;Galloway Electric Co Inc;02/06/2018;8614;Clothing;Men;Tees;MS08-M-Blue;Strike Endurance Tee-M-Blue;160;22;82,9;0,1;13;286
Franchise;Filwood Ward;Bristol;Kennedy Scales Inc;03/06/2018;21958;Clothing;Men;Jackets;MJ06;Jupiter All-Weather Trainer ;35;59;545,2;0,1;14;826
Local store;East Southbourne and Tuckton W;Bournemouth;Elliott, John W Esq;04/06/2018;55392;Clothing;Men;Jackets;MJ11-S-Green;Typhon Performance Fleece-lined Jacket-S-Green;20;63;529,2;0;20;1260
Small chain store;St. Stephens Ward;Kent;Interdependence Associates Inc;04/06/2018;55392;Clothing;Men;Tees;MS08-M-Red;Strike Endurance Tee-M-Red;40;21;475;0,1;39;819
Local store;Carbrooke;Norfolk;Novak, Alan Paul Esq;05/06/2018;50432;Clothing;Men;Pants;MP09-32-Blue;Livingston All-Purpose Tight-32-Blue;205;37;121,7;0;7;259
Local store;Carbrooke;Norfolk;Drubner, Norman S Esq;05/06/2018;19010;Clothing;Men;Jackets;MJ08-M-Green;Lando Gym Jacket-M-Green;205;53;448,4;  -  ;18;954
Local store;Ryde;Isle of Wight;Barajas & Bustamante Archl;05/06/2018;39780;Clothing;Men;Hoodies & Sweatshirts;MH05-M-Green;Hollister Backyard Sweatshirt-M-Green;40;31;610,1;0;48;1488
Franchise;Marldon;Devon;Brewster Wallcoverings Co;05/06/2018;39780;Clothing;Men;Jackets;MJ06-S-Purple;Jupiter All-Weather Trainer -S-Purple;45;60;574,2;0;33;1980
Franchise;East Putney Ward;Greater London;Bohs Well Drilling Inc;05/06/2018;50432;Clothing;Men;Tees;MS01;Aero Daily Fitness Tee;70;15;411,8;0,1;45;675
Franchise;Selston;Nottinghamshire;Acc Automation Inc;05/06/2018;46499;Clothing;Men;Tees;MS02-M-Blue;"Ryker LumaTech&trade; Tee (V-neck)-M-Blue";100;19;263,3;0,1;22;418
Small chain store;Central Buchan Ward;Aberdeenshire;Gavin, Lee W Esq;05/06/2018;46499;Clothing;Men;Hoodies & Sweatshirts;MH03-L-Blue;Bruno Compete Hoodie-L-Blue;90;21;10,1;0,1;1;21
Small chain store;Abbey Ward;Buckinghamshire;Reid, Carleton B Esq;05/06/2018;6434;Clothing;Men;Pants;MP04-34-Black;Supernova Sport Pant-34-Black;160;36;271,4;0,1;13;468
Supermarket;Steornabhagh a Deas Ward;Western Isles;Horizon Air Magazine;05/06/2018;46499;Clothing;Men;Tees;MS08-S-Black;Strike Endurance Tee-S-Black;50;15;70,5;0,1;10;150
Franchise;Parwich;Derbyshire;Lbt;06/06/2018;54342;Clothing;Men;Tees;MS08-S-Blue;Strike Endurance Tee-S-Blue;175;23;499,1;0,1;35;805
Small chain store;Llangeler Community;Ceredigion;Universal Case Co;06/06/2018;54342;Clothing;Men;Jackets;MJ03-XL-Green;Montana Wind Jacket-XL-Green;50;49;62,7;0;2;98
Supermarket;Steornabhagh a Deas Ward;Western Isles;Horizon Air Magazine;07/06/2018;17446;Clothing;Men;Tees;MS08-S-Red;Strike Endurance Tee-S-Red;50;7;66,2;  -  ;15;105
Local store;Carbrooke;Norfolk;Canterbury, Christopher C;08/06/2018;36230;Clothing;Men;Jackets;MJ11-L-Red;Typhon Performance Fleece-lined Jacket-L-Red;205;51;157,1;  -  ;7;357
Local store;Carbrooke;Norfolk;Haar, Allen F;08/06/2018;24869;Clothing;Men;Tees;MS08-XL-Black;Strike Endurance Tee-XL-Black;205;8;39,2;0,1;14;112
Local store;Conisbrough and Denaby Ward;South Yorkshire;Industrial Engineering Assocs;09/06/2018;40707;Clothing;Men;Hoodies & Sweatshirts;MH02-S-Purple;Teton Pullover Hoodie-S-Purple;70;29;414,7;  -  ;26;754
Local store;Llangeler Community;Ceredigion;Leem Company Inc;09/06/2018;26466;Clothing;Men;Tees;MS08-XL-Blue;Strike Endurance Tee-XL-Blue;50;6;109,6;0;29;174
Franchise;Abbey Ward;Buckinghamshire;Allgood Industries;09/06/2018;53476;Clothing;Men;Tees;MS08-XL-Red;Strike Endurance Tee-XL-Red;160;20;103,6;0;14;280
Franchise;Abbey Ward;Buckinghamshire;Omni Mandalay;09/06/2018;46627;Clothing;Men;Jackets;MJ07-XL-Black;Orion Two-Tone Fitted Jacket-XL-Black;160;51;599,8;0;24;1224
Franchise;Kilmersdon;Somerset;Berick, Joseph G Esq;09/06/2018;5155;Clothing;Men;Tees;MS04-XL-Red;"Gobi HeatTec&reg; Tee-XL-Red";70;13;89,2;0;14;182
Franchise;Brockley Ward;Greater London;Praver, David L Esq;09/06/2018;59681;Clothing;Men;Tees;MS08-XS-Black;Strike Endurance Tee-XS-Black;30;10;89,7;0;23;230
Franchise;Weston-Super-Mare;North Somerset;Guynes Design Inc;09/06/2018;53476;Clothing;Men;Tees;MS08-XS-Blue;Strike Endurance Tee-XS-Blue;45;17;378,4;0;42;714
Franchise;St. Ive;Cornwall;Typesetters;09/06/2018;53476;Clothing;Men;Tees;MS08-XS-Red;Strike Endurance Tee-XS-Red;40;8;206,8;0;47;376
Small chain store;Marldon;Devon;Berick, Joseph G Esq;09/06/2018;46627;Clothing;Men;Tees;MS09;"Ryker LumaTech&trade; Tee (Crew-neck)";45;19;18,2;0,1;3;57
Supermarket;Abbey Ward;Buckinghamshire;Lba Savings Bank;09/06/2018;53476;Clothing;Men;Tees;MS02-XS-Blue;"Ryker LumaTech&trade; Tee (V-neck)-XS-Blue";160;13;165,4;0,1;24;312
Local store;Carbrooke;Norfolk;K & R Associates Inc;10/06/2018;47872;Clothing;Men;Jackets;MJ03-M-Green;Montana Wind Jacket-M-Green;205;62;1.953,00;0,1;50;3100
Local store;Central Buchan Ward;Aberdeenshire;Lutz, Christopher T Esq;10/06/2018;56582;Clothing;Men;Tees;MS09-L-Black;"Ryker LumaTech&trade; Tee (Crew-neck)-L-Black";90;6;188,9;0,1;47;282
Local store;Broxburn, Uphall and Winchburg;West Lothian;Murray Whisnant Architects;10/06/2018;29988;Clothing;Men;Tees;MS09-L-Blue;"Ryker LumaTech&trade; Tee (Crew-neck)-L-Blue";155;10;76,8;0,1;12;120
Local store;Broxburn, Uphall and Winchburg;West Lothian;Air Tech Streamlining;10/06/2018;25347;Clothing;Men;Pants;MP11-33-Brown;Aether Gym Pant -33-Brown;155;54;680,4;0,1;28;1512
Local store;Broxburn, Uphall and Winchburg;West Lothian;Association Of Art Museum Dir;10/06/2018;56582;Clothing;Men;Jackets;MJ09-XS-Blue;Taurus Elements Shell-XS-Blue;155;56;770;0;25;1400
Local store;Bulwell Ward;Nottinghamshire;L & L Sales Co Inc;10/06/2018;48096;Clothing;Men;Tees;MS09-L-Red;"Ryker LumaTech&trade; Tee (Crew-neck)-L-Red";75;19;129,6;0;22;418
Franchise;Abbey Ward;Buckinghamshire;Cavuto, John A;10/06/2018;56582;Clothing;Men;Hoodies & Sweatshirts;MH11-M-White;Grayson Crewneck Sweatshirt -M-White;160;27;427,7;0;36;972
Franchise;Cockerton West Ward;Darlington;Holiday House Apts;10/06/2018;48096;Clothing;Men;Tees;MS01-S-Brown;Aero Daily Fitness Tee-S-Brown;35;22;23,1;0;3;66
Small chain store;Abbey Ward;Buckinghamshire;Lasting Impressions;10/06/2018;8999;Clothing;Men;Tees;MS03-XL-Orange;Balboa Persistence Tee-XL-Orange;160;19;138,3;  -  ;28;532
Small chain store;Loundsley Green Ward;Derbyshire;Weiss Spirt & Guyer;10/06/2018;47872;Clothing;Men;Tees;MS09-M-Black;"Ryker LumaTech&trade; Tee (Crew-neck)-M-Black";55;25;532;0,1;38;950
Supermarket;Ruckinge;Kent;Unique Epoxy;10/06/2018;42308;Clothing;Men;Tees;MS09-M-Blue;"Ryker LumaTech&trade; Tee (Crew-neck)-M-Blue";115;15;139,2;0,1;16;240
Local store;Marldon;Devon;Bfg Federal Credit Union;11/06/2018;39430;Clothing;Men;Hoodies & Sweatshirts;MH12-XL-Red;Ajax Full-Zip Sweatshirt -XL-Red;45;20;284,2;0;29;580
Franchise;Loundsley Green Ward;Derbyshire;Pacific Coast Packaging;11/06/2018;58339;Clothing;Men;Jackets;MJ12-S-Black;Proteus Fitness Jackshirt-S-Black;55;47;131,1;0,1;9;423
Franchise;Newquay;Cornwall;Storm Eye Institute;11/06/2018;37348;Clothing;Men;Tees;MS09-M-Red;"Ryker LumaTech&trade; Tee (Crew-neck)-M-Red";95;5;74,3;0,1;33;165
Small chain store;Abbey Ward;Buckinghamshire;Mayo, Timothy L Esq;11/06/2018;58339;Clothing;Men;Tees;MS09-S-Black;"Ryker LumaTech&trade; Tee (Crew-neck)-S-Black";160;23;151,8;0;11;253
Small chain store;Abbey Ward;Buckinghamshire;Dan Dee Belt & Bag Co Inc;11/06/2018;355;Clothing;Men;Tees;MS09-S-Blue;"Ryker LumaTech&trade; Tee (Crew-neck)-S-Blue";160;19;185,4;  -  ;16;304
Local store;St. Enoder;Cornwall;Automation Engrg & Mfg Inc;12/06/2018;837;Clothing;Men;Pants;MP10-34-Blue;Orestes Yoga Pant -34-Blue;30;31;204,6;0;11;341
Local store;Bishop Auckland;County Durham;Combs Sheetmetal;12/06/2018;28001;Clothing;Men;Tees;MS09-L-Red;"Ryker LumaTech&trade; Tee (Crew-neck)-L-Red";30;14;252,6;0;41;574
Franchise;Shard End Ward;West Midlands;Upper Deck Co;12/06/2018;53350;Clothing;Men;Jackets;MJ04-XS-Blue;Kenobi Trail Jacket-XS-Blue;120;54;686,9;0,1;24;1296
Supermarket;Loundsley Green Ward;Derbyshire;Packaging Corp Of America;12/06/2018;28001;Clothing;Men;Tees;MS09-S-Red;"Ryker LumaTech&trade; Tee (Crew-neck)-S-Red";55;12;161,3;0;21;252
Franchise;Howard Town Ward;Derbyshire;Rotenstreich, H Andrew Esq;13/06/2018;28161;Clothing;Men;Jackets;MJ03-XL-Green;Montana Wind Jacket-XL-Green;45;50;337,5;0,1;15;750
Franchise;Newquay;Cornwall;Smart Signs;13/06/2018;28161;Clothing;Men;Tees;MS09-XL-Black;"Ryker LumaTech&trade; Tee (Crew-neck)-XL-Black";95;24;64,8;0;10;240
Franchise;Chichester;West Sussex;Goe, Douglas E Esq;13/06/2018;28161;Clothing;Men;Pants;MP06-33-Gray;Mithra Warmup Pant-33-Gray;20;43;546,5;0;41;1763
Small chain store;Abbey Ward;Buckinghamshire;Welders Supply;13/06/2018;40006;Clothing;Men;Tees;MS06-S-Blue;Zoltan Gym Tee-S-Blue;160;20;385;0;35;700
Small chain store;Llangeler Community;Ceredigion;Dering, James E Esq;13/06/2018;14528;Clothing;Men;Tees;MS09-XL-Blue;"Ryker LumaTech&trade; Tee (Crew-neck)-XL-Blue";50;17;66,6;0,1;14;238
Supermarket;Abbey Ward;Buckinghamshire;Lba Savings Bank;13/06/2018;40006;Clothing;Men;Hoodies & Sweatshirts;MH02;Teton Pullover Hoodie;160;41;1.062,70;0;48;1968
Supermarket;Abbey Ward;Buckinghamshire;Sadowski, Jeffrey A;13/06/2018;22242;Clothing;Men;Tees;MS07-XS-Black;"Deion Long-Sleeve EverCool&trade; Tee-XS-Black";160;18;567;0;50;900
Small chain store;Abbey Ward;Buckinghamshire;Morelli Hoskins Ford;14/06/2018;24199;Clothing;Men;Tees;MS06-XL-Blue;Zoltan Gym Tee-XL-Blue;160;13;99,8;  -  ;16;208
Local store;Broxburn, Uphall and Winchburg;West Lothian;Petaluma Area Chamber Commrce;15/06/2018;5984;Clothing;Men;Hoodies & Sweatshirts;MH13-XL-Lavender;Marco Lightweight Active Hoodie-XL-Lavender;155;40;902,8;0,1;37;1480
Local store;New Milton;Hampshire;Burgess Steel Products Corp;15/06/2018;8545;Clothing;Men;Tees;MS09-XL-Red;"Ryker LumaTech&trade; Tee (Crew-neck)-XL-Red";35;15;111,6;0,1;24;360
Franchise;Maybury and Sheerwater Ward;Surrey;Diamond Cbnts Div Wht Cons Ind;15/06/2018;32038;Clothing;Men;Tees;MS09-XS-Black;"Ryker LumaTech&trade; Tee (Crew-neck)-XS-Black";60;5;48,1;  -  ;26;130
Franchise;Howard Town Ward;Derbyshire;Strescon Industries Inc;15/06/2018;224;Clothing;Men;Pants;MP06-34-Orange;Mithra Warmup Pant-34-Orange;45;46;494,5;0,1;25;1150
Franchise;Lancing;West Sussex;Everythings A Dollar;15/06/2018;57155;Clothing;Men;Hoodies & Sweatshirts;MH12-S-Blue;Ajax Full-Zip Sweatshirt -S-Blue;25;25;310,5;0,1;23;575
Franchise;Parwich;Derbyshire;Lutz, Christopher T Esq;15/06/2018;5984;Clothing;Men;Hoodies & Sweatshirts;MH12-S-Red;Ajax Full-Zip Sweatshirt -S-Red;175;45;222,8;0;11;495
Franchise;Newquay;Cornwall;Smart Signs;15/06/2018;5984;Clothing;Men;Pants;MP06-32-Orange;Mithra Warmup Pant-32-Orange;95;50;1.197,00;0;42;2100
Small chain store;Chirton Ward;Tyne & Wear;Kenyon, William R Esq;15/06/2018;48931;Clothing;Men;Tees;MS09-XS-Blue;"Ryker LumaTech&trade; Tee (Crew-neck)-XS-Blue";130;14;382,2;0;42;588
Supermarket;Carbrooke;Norfolk;Micro Lan;15/06/2018;224;Clothing;Men;Tees;MS09-XS-Red;"Ryker LumaTech&trade; Tee (Crew-neck)-XS-Red";205;21;323,4;0;44;924
Supermarket;Laindon Park Ward;Essex;In Communications Inc;15/06/2018;224;Clothing;Men;Tees;MS10;"Logan  HeatTec&reg; Tee";90;18;255,4;0;33;594
Supermarket;Abbey Ward;Buckinghamshire;A O J Mfg Corp;15/06/2018;48931;Clothing;Men;Jackets;MJ03-M-Red;Montana Wind Jacket-M-Red;160;64;802,6;  -  ;33;2112
Supermarket;Dee Ward;Dumfries and Galloway;Luby, Joseph K Esq;15/06/2018;57155;Clothing;Men;Tees;MS10-L-Black;"Logan  HeatTec&reg; Tee-L-Black";35;9;92,2;0;16;144
Supermarket;Abbey Road Ward;Greater London;Fast Cash;15/06/2018;48931;Clothing;Men;Tees;MS10-L-Blue;"Logan  HeatTec&reg; Tee-L-Blue";35;5;23,2;0;8;40
Supermarket;Chichester;West Sussex;Greater Cinc Schl Empl Crdt Un;15/06/2018;8545;Clothing;Men;Pants;MP07-32-Purple;Thorpe Track Pant-32-Purple;20;41;604,8;  -  ;25;1025
Local store;Treorchy Community;Rhondda Cynon Taff;Allied Plastics;16/06/2018;14276;Clothing;Men;Tees;MS10-L-Red;"Logan  HeatTec&reg; Tee-L-Red";70;15;82,5;0,1;11;165
Small chain store;Abbey Ward;Buckinghamshire;Tipton & Hurst;16/06/2018;46919;Clothing;Men;Hoodies & Sweatshirts;MH01-M-Black;Chaz Kangeroo Hoodie-M-Black;160;23;456,3;0,1;31;713
Franchise;Abbey Ward;Buckinghamshire;Council Of Cmnty Blood Ctrs;17/06/2018;1218;Clothing;Men;Pants;MP11-33-Blue;Aether Gym Pant -33-Blue;160;43;37,4;0,1;3;129
