Employee_ID;First Name;Last Name;Gender;State;City;Education Level;Birthdate;Hiredate;Termdate;Department;Job Title;Salary;Performance Rating
00-50462762;Zachary;Fisher;Female;New York;New York City;Master;09/08/1984;08/01/2021;;IT;Software Developer;98211;Excellent
00-23667066;Heather;Chapman;Male;New York;Rochester;Master;10/09/1993;03/05/2022;;IT;Software Developer;94156;Good
00-49583058;Nicholas;Myers;Female;New York;Buffalo;Bachelor;30/07/1987;11/08/2023;;Operations;Logistics Coordinator;59517;Good
00-92852868;Connor;Freeman;Female;New York;Rochester;High School;16/05/1989;26/09/2022;;Operations;Inventory Specialist;56706;Satisfactory
00-90473708;Emily;Rogers;Female;New York;Rochester;Bachelor;15/03/1973;15/07/2023;;IT;IT Support Specialist;54557;Satisfactory
00-70855827;Lisa;Contreras;Male;New York;New York City;High School;14/01/1978;06/03/2018;;Marketing;Content Creator;62861;Needs Improvement
00-93111718;Christina;Cox;Female;New York;Buffalo;Bachelor;15/03/1978;18/06/2016;;Operations;Logistics Coordinator;57169;Good
00-13485913;James;Reid;Male;New York;Buffalo;Bachelor;09/08/1981;02/11/2019;;Sales;Sales Specialist;68535;Good
00-35834405;Charles;Jefferson;Female;New York;Buffalo;Bachelor;31/12/1964;24/03/2016;;Finance;Financial Analyst;76261;Good
00-19065665;Karl;Williams;Male;New York;Buffalo;Bachelor;11/06/1989;10/08/2020;;Operations;Logistics Coordinator;60639;Good
00-26908967;Richard;Perez;Female;New York;Rochester;High School;19/02/1987;16/10/2021;;Marketing;Content Creator;52886;Satisfactory
00-66506603;Susan;Robbins;Male;New York;Buffalo;High School;22/11/1981;13/08/2019;;Operations;Inventory Specialist;64615;Satisfactory
00-34954217;Cody;Rogers;Female;New York;Rochester;Bachelor;14/11/1973;27/01/2017;;Customer Service;Support Specialist;64516;Good
00-27137020;Ashley;Schmidt;Male;New York;New York City;Bachelor;21/08/1981;15/06/2018;;Marketing;Marketing Coordinator;68429;Excellent
00-97470361;Jason;Flynn;Female;Illinois;Aurora;Bachelor;15/05/1995;11/09/2022;;Sales;Sales Consultant;93888;Good
00-82631078;Madison;Wagner;Male;New York;New York City;Bachelor;07/03/1997;27/04/2023;;Operations;Logistics Coordinator;66600;Excellent
00-51429578;Ryan;Fernandez;Female;New York;Rochester;Bachelor;01/12/2001;19/03/2021;;Customer Service;Help Desk Technician;78784;Good
00-11084726;Robert;King;Female;Pennsylvania;Philadelphia;High School;11/05/1980;19/07/2020;;Operations;Inventory Specialist;61961;Satisfactory
00-29407935;Shawn;Hines;Male;New York;Buffalo;High School;19/07/1975;11/03/2016;;Operations;Inventory Specialist;64290;Satisfactory
00-85088096;Nicole;Burton;Male;New York;Rochester;Bachelor;17/04/1998;20/07/2023;;IT;Software Developer;101653;Good
00-36227100;Michelle;Ray;Female;Michigan;Detroit;Bachelor;09/01/1989;23/03/2024;;Finance;Accountant;57065;Excellent
00-19180999;Donna;Holloway;Male;New York;Buffalo;Bachelor;24/09/1988;01/07/2018;;IT;IT Support Specialist;60844;Good
00-72733686;Joseph;Little;Male;New York;Rochester;High School;06/09/1997;10/11/2020;;Operations;Inventory Specialist;56043;Satisfactory
00-87632976;Christina;Hammond;Female;Michigan;Detroit;PhD;26/01/1982;17/06/2020;;Sales;Sales Specialist;95129;Excellent
00-50215871;Sarah;Barber;Male;New York;Rochester;Master;26/03/2004;24/01/2019;;Operations;Operations Analyst;80457;Excellent
00-70975394;Alexa;Diaz;Male;New York;Buffalo;Master;18/05/1999;27/02/2023;;IT;Software Developer;78517;Good
00-39448158;John;Francis;Female;Virginia;Norfolk;High School;06/10/1964;24/10/2024;;IT;IT Support Specialist;64440;Excellent
00-40906854;Kevin;Graham;Female;New York;New York City;Bachelor;08/02/1989;04/05/2019;;IT;Software Developer;95453;Excellent
00-74524663;Michelle;Pruitt;Female;Michigan;Grand Rapids;Bachelor;24/01/1992;04/09/2022;;Operations;Inventory Specialist;61328;Good
00-60454028;James;Gutierrez;Male;New York;Buffalo;Master;15/02/1974;16/11/2017;;Sales;Sales Specialist;69195;Excellent
00-10902666;Justin;Martin;Male;New York;Rochester;Bachelor;26/05/1964;24/09/2018;;Operations;Logistics Coordinator;71715;Good
00-14028892;Carolyn;Sullivan;Female;New York;Buffalo;Bachelor;26/08/1991;14/02/2020;;Customer Service;Support Specialist;63560;Satisfactory
00-69110577;Edward;Johnson;Male;Ohio;Columbus;High School;29/12/1966;06/11/2017;;Operations;Inventory Specialist;60663;Satisfactory
00-58306200;Margaret;Marshall;Male;New York;Buffalo;Bachelor;18/05/1988;06/08/2015;;Sales;Sales Representative;73368;Satisfactory
00-36551621;Vickie;Henderson;Male;New York;New York City;PhD;05/06/1968;18/12/2017;;Sales;Sales Consultant;95577;Excellent
00-33392072;Benjamin;Moore;Female;New York;New York City;Bachelor;18/06/2000;22/02/2018;;Sales;Sales Consultant;82992;Satisfactory
00-33963425;Anthony;Clarke;Female;New York;New York City;Bachelor;04/11/1983;18/04/2017;;Finance;Accounts Payable Specialist;59188;Satisfactory
00-45136671;Donna;Thompson;Female;New York;New York City;Master;17/07/1978;27/11/2024;;IT;Software Developer;105429;Good
00-28420515;Bobby;Sharp;Male;Pennsylvania;Allentown;Bachelor;02/10/2002;31/10/2018;;Sales;Sales Representative;69337;Good
00-38217583;Andrew;Heath;Female;New York;Rochester;High School;28/12/1983;02/02/2018;;HR;HR Assistant;58106;Satisfactory
00-59976005;Lee;Evans;Female;New York;Rochester;Bachelor;08/10/1990;25/01/2022;;Customer Service;Help Desk Technician;82770;Good
00-93644995;Rachel;Russell;Female;Illinois;Chicago;Bachelor;06/07/1985;22/05/2023;;Operations;Logistics Coordinator;60112;Needs Improvement
00-25903904;Emily;Blackwell;Male;New York;New York City;Master;09/10/1993;04/06/2017;;IT;IT Manager;98664;Excellent
00-35453201;Sherry;Ramsey;Male;New York;Rochester;Master;08/06/1982;24/02/2017;;Sales;Sales Manager;86189;Excellent
00-60231696;Joel;Duncan;Male;New York;Buffalo;Master;11/02/2003;14/07/2018;;IT;Software Developer;73249;Good
00-42822896;Sarah;Boyd;Male;New York;Buffalo;PhD;15/07/1995;17/11/2024;;Sales;Sales Consultant;65347;Excellent
00-35380862;Betty;Hampton;Male;New York;New York City;Bachelor;16/02/1984;23/07/2023;;Sales;Sales Representative;69119;Satisfactory
00-29940314;Johnathan;Wilkerson;Male;Michigan;Grand Rapids;Bachelor;19/02/1978;03/04/2018;;Sales;Sales Consultant;73801;Satisfactory
00-47590802;Carol;Mejia;Male;New York;Buffalo;Bachelor;27/01/2002;02/05/2023;;Operations;Logistics Coordinator;66108;Good
00-75631212;Mark;Silva;Male;New York;Rochester;High School;26/05/1972;01/06/2017;;Customer Service;Help Desk Technician;60040;Satisfactory
00-73171894;Linda;Manning;Female;New York;Buffalo;Master;18/09/1976;30/12/2023;;Operations;Operations Analyst;71901;Excellent
00-32472549;Rodney;Thomas;Male;North Carolina;Charlotte;Bachelor;05/10/1975;09/03/2020;;Finance;Accountant;78745;Good
00-78338099;Jason;Hill;Male;Pennsylvania;Allentown;High School;02/06/1989;08/06/2018;;IT;IT Support Specialist;55712;Satisfactory
00-34024774;Jonathan;Lawrence;Male;Michigan;Detroit;Bachelor;04/02/1994;10/07/2018;;Sales;Sales Specialist;64458;Satisfactory
00-74867032;Amanda;Lyons;Male;North Carolina;Charlotte;High School;04/08/1973;13/02/2022;;Customer Service;Support Specialist;61041;Satisfactory
00-46015375;Leslie;Coleman;Female;North Carolina;Charlotte;Bachelor;29/12/1997;22/09/2020;;IT;Software Developer;96864;Good
00-88380820;John;Ramirez;Female;Illinois;Aurora;Bachelor;30/06/2001;01/11/2021;;Sales;Sales Representative;68793;Good
00-37246265;Sharon;Cox;Male;New York;New York City;Bachelor;23/09/1983;05/10/2019;;Marketing;SEO Specialist;83186;Satisfactory
00-39339153;Michael;Parker;Male;North Carolina;Raleigh;High School;14/08/1997;08/09/2018;;Customer Service;Help Desk Technician;78023;Excellent
00-31100279;Tammy;Obrien;Male;New York;New York City;Bachelor;05/10/1985;22/11/2024;;HR;Recruiter;69211;Good
00-83893835;Jodi;Lindsey;Female;New York;Rochester;PhD;21/08/1989;22/01/2016;;Sales;Sales Consultant;97594;Excellent
00-69660493;Hannah;Mccormick;Male;New York;New York City;High School;02/05/1996;03/04/2020;;Operations;Inventory Specialist;53469;Satisfactory
00-15522109;Johnny;Cruz;Male;Michigan;Warren;High School;19/06/1983;06/09/2019;;Customer Service;Help Desk Technician;89784;Needs Improvement
00-67190488;Susan;Cox;Female;New York;Buffalo;Bachelor;18/07/1973;12/11/2019;;Operations;Logistics Coordinator;63061;Good
00-59326617;Gina;Nichols;Female;Pennsylvania;Pittsburgh;Bachelor;12/05/1985;02/04/2023;;Operations;Logistics Coordinator;59936;Satisfactory
00-61320957;Mia;Price;Male;New York;New York City;Bachelor;21/11/1996;20/12/2015;;IT;Software Developer;86801;Good
00-45651567;Susan;Pennington;Male;Michigan;Grand Rapids;Bachelor;11/01/1987;23/12/2021;;Customer Service;Customer Service Manager;95403;Good
00-49529512;Jonathan;Davis;Female;Michigan;Grand Rapids;Bachelor;04/09/1986;16/11/2023;;Customer Service;Customer Service Representative;54793;Good
00-96389831;Katherine;Evans;Male;New York;Rochester;Bachelor;20/03/1981;29/11/2016;;IT;Software Developer;91135;Good
00-23208247;Pamela;Moon;Male;New York;New York City;Bachelor;14/02/1983;02/09/2016;;Sales;Sales Specialist;80860;Good
00-83286377;Logan;Burnett;Female;New York;Rochester;High School;15/02/1991;08/09/2017;;IT;IT Support Specialist;62778;Satisfactory
00-54190018;Richard;Johnson;Male;New York;New York City;Bachelor;10/02/1988;03/12/2017;;Operations;Logistics Coordinator;62644;Good
00-46838009;Christopher;Chan;Female;New York;Buffalo;Bachelor;14/02/1985;10/07/2017;;Operations;Inventory Specialist;58284;Satisfactory
00-82897088;Thomas;Gutierrez;Female;New York;Buffalo;Bachelor;23/08/1979;22/11/2024;;HR;Recruiter;58202;Satisfactory
00-50194740;Marvin;Henderson;Female;Virginia;Norfolk;Bachelor;10/04/1998;23/12/2017;;HR;Recruiter;64250;Good
00-64198613;Lori;Holloway;Male;New York;Buffalo;Master;19/08/1993;28/09/2024;;Operations;Operations Analyst;84177;Excellent
00-97954019;Jose;Jones;Male;Virginia;Norfolk;Bachelor;11/03/1980;13/06/2015;;IT;System Administrator;107615;Good
00-30036175;Carrie;Li;Female;New York;New York City;Master;01/12/1962;14/10/2023;;Operations;Operations Analyst;69894;Excellent
00-38168948;Mark;Neal;Female;New York;Rochester;Master;20/01/1990;23/10/2019;;IT;Software Developer;92061;Good
00-84170763;Brett;May;Female;New York;Rochester;Bachelor;23/04/1978;02/09/2022;;Sales;Sales Specialist;60219;Satisfactory
00-71928212;Scott;Davidson;Female;New York;Buffalo;Master;12/04/1964;02/01/2018;;IT;Software Developer;107463;Excellent
00-35212337;Richard;Fuller;Male;New York;Buffalo;Bachelor;15/03/1987;02/05/2019;;Operations;Logistics Coordinator;62643;Excellent
00-38129989;Barbara;Rodriguez;Male;New York;Buffalo;Master;30/09/1994;07/04/2019;;Operations;Operations Analyst;69711;Good
00-60291405;Zachary;Booker;Male;New York;New York City;High School;06/08/2003;19/11/2017;;Operations;Inventory Specialist;61288;Excellent
00-11299382;Debra;Anderson;Male;New York;Rochester;Bachelor;24/06/1982;18/08/2020;;Sales;Sales Representative;73900;Good
00-57601987;Gina;Sparks;Female;New York;Rochester;Bachelor;30/03/1983;05/05/2018;;Sales;Sales Representative;65564;Satisfactory
00-64139232;Shannon;Russo;Male;New York;Rochester;High School;01/03/1990;21/02/2022;;Customer Service;Support Specialist;57055;Satisfactory
00-50216625;Jorge;Mcdaniel;Female;New York;New York City;Bachelor;02/03/1983;18/11/2018;;Finance;Accounts Payable Specialist;63565;Satisfactory
00-14323017;Mark;Campbell;Male;New York;Buffalo;Bachelor;11/05/1985;02/02/2024;;IT;Software Developer;96690;Good
00-86261289;Robert;White;Male;New York;Buffalo;High School;03/07/1963;07/12/2021;;Customer Service;Customer Service Representative;60968;Needs Improvement
00-87024699;Nicholas;Davenport;Male;Michigan;Grand Rapids;Master;07/07/1980;10/08/2023;;IT;Software Developer;81275;Excellent
00-62430296;Jeffrey;Vaughan;Female;Illinois;Chicago;PhD;19/07/1962;24/12/2016;;Sales;Sales Manager;130513;Excellent
00-73723578;Angelica;Salazar;Male;Ohio;Columbus;Bachelor;25/08/1994;29/03/2016;;Finance;Financial Analyst;94824;Good
00-95765571;Rebecca;Mccann;Female;New York;Rochester;High School;04/02/2001;18/03/2023;;Operations;Inventory Specialist;57922;Satisfactory
00-24000677;Jose;Christian;Male;New York;Buffalo;Bachelor;08/10/1995;20/01/2022;;Sales;Sales Representative;60685;Good
00-90982133;Richard;Patterson;Male;New York;Rochester;Bachelor;03/01/1980;12/04/2019;;Marketing;Marketing Coordinator;67397;Good
00-19326928;Edward;Rubio;Female;New York;Buffalo;High School;05/06/1984;07/03/2024;;Customer Service;Help Desk Technician;84468;Needs Improvement
00-37634396;Stacey;Wilson;Male;Pennsylvania;Allentown;Bachelor;08/09/1998;07/10/2017;;Customer Service;Customer Service Representative;61152;Good
00-19392480;Alicia;Ayala;Male;New York;New York City;Master;27/04/1987;27/12/2019;;Sales;Sales Specialist;66531;Excellent
00-11482715;Shawn;Nunez;Male;New York;Buffalo;Bachelor;28/07/1999;16/02/2017;;Sales;Sales Representative;65388;Needs Improvement
00-31076941;Jeffrey;Harris;Male;New York;Buffalo;Bachelor;27/10/2003;30/11/2024;;Customer Service;Support Specialist;62673;Good
00-66158469;Lisa;Adams;Female;Ohio;Cincinnati;Bachelor;11/10/1965;17/10/2019;;Operations;Logistics Coordinator;57764;Good
00-37713235;Troy;Anderson;Male;New York;Rochester;Bachelor;04/08/1988;28/11/2016;;IT;Software Developer;113696;Good
00-68008992;Jamie;Lewis;Male;New York;New York City;Bachelor;02/05/1996;17/11/2023;;IT;Software Developer;108032;Needs Improvement
00-31311258;Justin;Byrd;Male;New York;Buffalo;High School;19/11/1999;12/06/2021;;Operations;Inventory Specialist;57421;Satisfactory
00-37242553;Henry;Sparks;Male;New York;Buffalo;High School;06/04/1988;12/01/2020;;Operations;Inventory Specialist;55984;Satisfactory
00-46969062;Kelly;Green;Male;New York;Rochester;Bachelor;04/09/1994;28/08/2017;;Operations;Operations Analyst;82791;Good
00-18585913;Shannon;Wright;Male;New York;Rochester;Bachelor;21/07/1975;15/08/2023;;IT;System Administrator;109539;Satisfactory
00-43130320;Gabrielle;Ellis;Male;New York;New York City;Bachelor;25/12/1979;05/01/2020;;Finance;Accountant;78568;Good
00-71767610;Taylor;Savage;Male;West Virginia;Charleston;High School;09/11/1967;27/09/2019;;Customer Service;Customer Service Representative;65524;Satisfactory
00-22227594;Raymond;Lewis;Female;Michigan;Warren;Master;15/04/1988;29/05/2017;;IT;System Administrator;81369;Good
00-49922892;Jeanette;Fitzgerald;Female;New York;Buffalo;Master;11/02/1987;10/04/2019;;IT;Software Developer;97389;Good
00-43438309;Charles;Hawkins;Female;New York;Buffalo;Master;19/10/1996;21/01/2017;;IT;System Administrator;72093;Excellent
00-67992341;Marvin;Young;Male;New York;New York City;Master;11/05/1966;19/12/2019;;Operations;Operations Analyst;69022;Excellent
00-86318249;Michael;Obrien;Female;New York;Buffalo;High School;04/08/1998;17/09/2016;;IT;IT Support Specialist;58743;Satisfactory
00-42171352;Tammy;George;Female;New York;New York City;Bachelor;03/04/1990;18/10/2023;;Finance;Financial Analyst;69264;Excellent
00-94299900;Lisa;Smith;Male;New York;New York City;High School;08/02/1978;14/07/2020;;Customer Service;Support Specialist;61461;Satisfactory
00-39159454;Christine;Turner;Male;Michigan;Grand Rapids;Bachelor;05/10/1986;03/06/2023;;IT;System Administrator;103771;Satisfactory
00-84198767;Emily;Anderson;Male;New York;Rochester;Bachelor;07/07/1991;12/12/2016;;Marketing;Marketing Coordinator;70313;Satisfactory
00-24123001;Anita;Carpenter;Male;Pennsylvania;Allentown;Master;17/02/1972;11/04/2020;;IT;Software Developer;78423;Excellent
00-70523603;Geoffrey;Vasquez;Female;New York;Rochester;Bachelor;13/06/1987;12/05/2017;;Customer Service;Help Desk Technician;67912;Good
00-15990830;Natalie;Anderson;Female;New York;New York City;Bachelor;14/12/1960;04/05/2019;;Sales;Sales Specialist;86099;Satisfactory
00-71995701;Jennifer;Hamilton;Female;New York;Buffalo;Bachelor;13/10/1992;12/04/2018;;Marketing;SEO Specialist;63211;Good
00-36092407;Darryl;Williams;Female;New York;New York City;Bachelor;03/12/1983;19/02/2019;;Sales;Sales Representative;68194;Good
00-25392453;Victor;Mcpherson;Female;New York;Buffalo;PhD;19/08/1990;20/04/2022;;Customer Service;Customer Service Manager;87379;Excellent
00-99965548;Julie;Howe;Female;Pennsylvania;Pittsburgh;Bachelor;16/12/1989;20/04/2022;;Marketing;Content Creator;62574;Good
00-19158638;Raven;Baker;Female;Michigan;Warren;High School;07/08/1962;18/11/2016;;Customer Service;Support Specialist;58975;Satisfactory
00-68750274;Kathleen;Baker;Male;New York;New York City;Master;26/12/1972;02/05/2017;;IT;System Administrator;82549;Excellent
00-31658249;Ryan;Martin;Male;New York;New York City;Bachelor;26/02/1986;14/10/2017;;Sales;Sales Representative;77871;Good
00-23490911;Virginia;Gallagher;Female;New York;Buffalo;Bachelor;11/02/1975;28/02/2017;;Customer Service;Customer Service Representative;59929;Good
00-62458932;Angela;Livingston;Female;New York;Buffalo;High School;07/10/1988;05/09/2017;;IT;IT Support Specialist;53684;Satisfactory
00-11504663;Lauren;Brown;Female;New York;Buffalo;Master;07/10/1987;27/02/2022;;IT;System Administrator;100438;Excellent
00-58061622;Brian;White;Male;North Carolina;Greensboro;PhD;15/09/1986;02/07/2017;;Sales;Sales Consultant;85079;Excellent
00-81443936;Jorge;Mccarthy;Female;Michigan;Detroit;Master;04/10/1965;19/06/2017;;Sales;Sales Specialist;85675;Good
00-95200126;Darren;Woodard;Male;New York;New York City;PhD;25/06/1967;12/07/2023;;Sales;Sales Specialist;63319;Excellent
00-98589123;Billy;Kelly;Male;New York;New York City;High School;02/09/1973;03/10/2023;;Customer Service;Help Desk Technician;72086;Satisfactory
00-51382580;Ann;Ellis;Female;North Carolina;Charlotte;Bachelor;25/01/1971;13/02/2019;;Customer Service;Customer Service Representative;60457;Satisfactory
00-16531664;Meghan;Camacho;Female;New York;Rochester;PhD;14/03/1977;18/02/2023;;Sales;Sales Specialist;102824;Excellent
00-60283960;Michael;Harris;Male;New York;New York City;High School;08/11/1975;21/04/2023;;Operations;Inventory Specialist;66058;Satisfactory
00-12152643;Henry;Jackson;Male;New York;New York City;PhD;09/06/1963;17/07/2019;;Sales;Sales Consultant;100688;Excellent
00-35790180;Lynn;Elliott;Female;Pennsylvania;Allentown;Bachelor;30/03/1981;15/09/2022;;Customer Service;Support Specialist;60642;Good
00-22965862;Brenda;Silva;Female;New York;Buffalo;Bachelor;14/01/1988;02/01/2023;;Operations;Logistics Coordinator;57301;Excellent
