customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
2667,13666,AW00013666,Teresa,Ruiz,Germany,Single,Female,1979-01-14,2025-10-12
2668,13667,AW00013667,Andres,Deng,France,Single,Male,1978-11-08,2025-10-12
2669,13668,AW00013668,Stanley,Martinez,Australia,Married,Male,1974-10-03,2025-10-12
2670,13669,AW00013669,Kristy,Gill,Australia,Married,Female,1968-08-30,2025-10-12
2671,13670,AW00013670,Brittney,Zeng,Australia,Single,Female,1969-03-26,2025-10-12
2672,13671,AW00013671,Frank,Ramos,Germany,Single,Male,1979-08-07,2025-10-12
2673,13672,AW00013672,Benjamin,Davis,France,Single,Male,1985-12-05,2025-10-12
2674,13673,AW00013673,Sandra,He,France,Single,Female,1986-05-13,2025-10-12
2675,13674,AW00013674,Drew,Shen,France,Single,Male,1985-07-12,2025-10-12
2676,13675,AW00013675,Stanley,Sai,United Kingdom,Single,Male,1985-10-07,2025-10-12
2677,13676,AW00013676,George,Kapoor,United Kingdom,Married,Male,1986-01-14,2025-10-12
2678,13677,AW00013677,Brian,Albrecht,Germany,Single,Female,1983-09-25,2025-10-12
2679,13678,AW00013678,Warren,Goel,United Kingdom,Married,Male,1979-12-23,2025-10-12
2680,13679,AW00013679,Sandra,Li,United Kingdom,Married,Female,1979-08-03,2025-10-12
2681,13680,AW00013680,Jan,Watson,United Kingdom,Married,Female,1980-05-16,2025-10-12
2682,13681,AW00013681,Adam,Hall,France,Single,Male,1979-05-18,2025-10-12
2683,13682,AW00013682,Fernando,Lopez,Germany,Single,Male,1978-10-23,2025-10-12
2684,13683,AW00013683,Sheila,Torres,Germany,Single,Female,1979-06-02,2025-10-12
2685,13684,AW00013684,Francis,Dominguez,Germany,Single,Male,1983-05-11,2025-10-12
2686,13685,AW00013685,Briana,Torres,Germany,Married,Female,1984-02-13,2025-10-12
2687,13686,AW00013686,Peter,Jai,Germany,Married,Male,1979-04-13,2025-10-12
2688,13687,AW00013687,Mario,Xie,United Kingdom,Married,Male,1979-02-15,2025-10-12
2689,13688,AW00013688,Ruben,Sanchez,United Kingdom,Single,Male,1978-12-17,2025-10-12
2690,13689,AW00013689,Teresa,Ramos,United Kingdom,Single,Female,1978-10-19,2025-10-12
2691,13690,AW00013690,Claudia,Gao,United Kingdom,Single,Female,1977-08-16,2025-10-12
2692,13691,AW00013691,Ariana,Bailey,United Kingdom,Single,Female,1983-10-19,2025-10-12
2693,13692,AW00013692,Curtis,Li,United Kingdom,Married,Male,1983-10-18,2025-10-12
2694,13693,AW00013693,Dominic,Gonzalez,United Kingdom,Single,Male,1976-08-05,2025-10-12
2695,13694,AW00013694,Savannah,Gray,United Kingdom,Single,Female,1982-12-10,2025-10-12
2696,13695,AW00013695,Christian,Clark,France,Single,Male,1976-10-20,2025-10-12
2697,13696,AW00013696,Katherine,Edwards,Germany,Single,Female,1977-05-14,2025-10-12
2698,13697,AW00013697,J├®sus,Munoz,Germany,Single,Male,1976-12-21,2025-10-12
2699,13698,AW00013698,Catherine,Sanchez,Germany,Single,Female,1976-03-31,2025-10-12
2700,13699,AW00013699,Rachel,Alexander,United States,Single,Female,1980-07-21,2025-10-12
2701,13700,AW00013700,Evan,Howard,United States,Single,Male,1980-08-30,2025-10-12
2702,13701,AW00013701,Haley,Scott,Canada,Single,Female,1980-05-22,2025-10-12
2703,13702,AW00013702,Jessie,Suarez,United States,Single,Female,1979-12-14,2025-10-12
2704,13703,AW00013703,Mackenzie,Sanders,United States,Single,Female,1979-12-02,2025-10-12
2705,13704,AW00013704,Victoria,Davis,United States,Single,Female,1980-03-09,2025-10-12
2706,13705,AW00013705,Blake,Mitchell,United States,Single,Male,1980-02-09,2025-10-12
2707,13706,AW00013706,Kaitlyn,Peterson,Canada,Single,Female,1980-12-13,2025-10-12
2708,13707,AW00013707,Austin,Smith,Canada,Married,Male,1981-05-18,2025-10-12
2709,13708,AW00013708,Jennifer,Bennett,Canada,Single,Female,1971-10-01,2025-10-12
2710,13709,AW00013709,Zachary,Robinson,Canada,Single,Male,1983-02-07,2025-10-12
2711,13710,AW00013710,Destiny,Harris,Canada,Single,Female,1972-01-11,2025-10-12
2712,13711,AW00013711,Thomas,Mitchell,Canada,Single,Male,1972-01-29,2025-10-12
2713,13712,AW00013712,Nancy,Martinez,United States,Single,Female,1971-12-30,2025-10-12
2714,13713,AW00013713,Alexander,Walker,United States,Single,Male,1971-08-06,2025-10-12
2715,13714,AW00013714,Amanda,Ward,United States,Married,Female,1959-01-15,2025-10-12
2716,13715,AW00013715,Eduardo,Sanchez,United States,Married,Male,1964-06-21,2025-10-12
2717,13716,AW00013716,Brandon,Jai,United States,Married,Male,1958-12-11,2025-10-12
2718,13717,AW00013717,Audrey,Gill,United States,Married,Female,1959-01-10,2025-10-12
2719,13718,AW00013718,Marcus,Barnes,United States,Married,Male,1959-02-21,2025-10-12
2720,13719,AW00013719,Isaac,Carter,Canada,Married,Male,1960-05-26,2025-10-12
2721,13720,AW00013720,Cameron,Johnson,Canada,Married,Male,1960-03-18,2025-10-12
2722,13721,AW00013721,Lucas,Howard,United States,Single,Male,1965-04-08,2025-10-12
2723,13722,AW00013722,Luke,Campbell,United States,Married,Male,1960-06-22,2025-10-12
2724,13723,AW00013723,Leonard,Raje,United States,Married,Male,1965-08-02,2025-10-12
2725,13724,AW00013724,Charles,Thompson,United States,Married,Male,1959-08-11,2025-10-12
2726,13725,AW00013725,Nathan,Henderson,United States,Married,Male,1965-10-04,2025-10-12
2727,13726,AW00013726,Austin,Lewis,United States,Married,Male,1960-01-01,2025-10-12
2728,13727,AW00013727,Paula,Rubio,United States,Married,Female,1971-10-02,2025-10-12
2729,13728,AW00013728,Taylor,Stewart,United States,Married,Female,1961-02-22,2025-10-12
2730,13729,AW00013729,Jason,Li,United States,Married,Male,1961-04-08,2025-10-12
2731,13730,AW00013730,Walter,Suarez,United States,Married,Male,1961-06-23,2025-10-12
2732,13731,AW00013731,Jan,James,United States,Single,Female,1960-10-15,2025-10-12
2733,13732,AW00013732,Julian,Isla,Canada,Single,Female,1971-10-02,2025-10-12
2734,13733,AW00013733,Sydney,Collins,United States,Married,Female,1962-03-21,2025-10-12
2735,13734,AW00013734,Kristi,Gonzalez,United States,Married,Female,1973-01-02,2025-10-12
2736,13735,AW00013735,Dennis,Guo,United States,Married,Male,1961-11-04,2025-10-12
2737,13736,AW00013736,Cole,Rivera,United States,Married,Male,1978-01-16,2025-10-12
2738,13737,AW00013737,Garrett,Sanders,United States,Married,Male,1962-05-24,2025-10-12
2739,13738,AW00013738,Jose,Young,United States,Married,Male,1961-09-22,2025-10-12
2740,13739,AW00013739,Jason,Coleman,United States,Married,Male,1962-02-12,2025-10-12
2741,13740,AW00013740,Jada,Ramirez,United States,Married,Female,1963-04-06,2025-10-12
2742,13741,AW00013741,Haley,Morgan,United States,Married,Female,1963-04-18,2025-10-12
2743,13742,AW00013742,Benjamin,Ross,United States,Married,Male,1963-04-19,2025-10-12
2744,13743,AW00013743,Isabella,Anderson,Canada,Married,Female,1963-04-21,2025-10-12
2745,13744,AW00013744,Alvin,Andersen,United States,Married,Male,1968-10-08,2025-10-12
2746,13745,AW00013745,Andrew,Robinson,United States,Married,Male,1962-07-28,2025-10-12
2747,13746,AW00013746,Janelle,Madan,United States,Married,Female,1962-08-24,2025-10-12
2748,13747,AW00013747,Brian,Torres,United States,Married,Male,1974-04-06,2025-10-12
2749,13748,AW00013748,Jos├®,Martinez,United States,Married,Male,1969-04-06,2025-10-12
2750,13749,AW00013749,Julio,Alonso,United States,Married,Male,1969-09-18,2025-10-12
2751,13750,AW00013750,Raymond,Sai,United States,Married,Male,1963-12-01,2025-10-12
2752,13751,AW00013751,Allison,Rivera,Canada,Single,Female,1964-03-18,2025-10-12
2753,13752,AW00013752,Isabella,Parker,United States,Single,Female,1963-09-09,2025-10-12
2754,13753,AW00013753,Rebecca,Nicholls,United States,Single,Female,1963-08-30,2025-10-12
2755,13754,AW00013754,Paige,Peterson,United States,Single,Female,1964-01-24,2025-10-12
2756,13755,AW00013755,Luke,Roberts,United States,Single,Male,1970-01-15,2025-10-12
2757,13756,AW00013756,Kaylee,Young,Canada,Single,Female,1964-11-28,2025-10-12
2758,13757,AW00013757,Jordyn,Griffin,United States,Single,Female,1965-01-02,2025-10-12
2759,13758,AW00013758,Alexandria,Bell,Canada,Single,Female,1964-11-18,2025-10-12
2760,13759,AW00013759,Jackson,Scott,United States,Married,Male,1965-01-13,2025-10-12
2761,13760,AW00013760,Brian,Cooper,Canada,Married,Male,1964-12-21,2025-10-12
2762,13761,AW00013761,Logan,Powell,United States,Married,Male,1965-03-01,2025-10-12
2763,13762,AW00013762,Gavin,Long,Canada,Married,Male,1964-08-20,2025-10-12
2764,13763,AW00013763,Stephanie,Richardson,United States,Single,Female,1965-04-09,2025-10-12
2765,13764,AW00013764,Stephanie,Parker,France,Married,Female,1973-12-15,2025-10-12
2766,13765,AW00013765,Jaime,Shen,United Kingdom,Married,Male,1974-02-08,2025-10-12
2767,13766,AW00013766,Joe,Gill,France,Married,Male,1973-08-03,2025-10-12
2768,13767,AW00013767,Linda,Jimenez,Germany,Single,Female,1974-05-16,2025-10-12
2769,13768,AW00013768,Ross,Munoz,France,Married,Male,1979-04-17,2025-10-12
2770,13769,AW00013769,Brendan,Kumar,France,Married,Male,1974-03-02,2025-10-12
2771,13770,AW00013770,Gerald,Moreno,Germany,Married,Male,1974-01-23,2025-10-12
2772,13771,AW00013771,Victor,Moreno,Germany,Single,Male,1979-12-21,2025-10-12
2773,13772,AW00013772,Michele,Perez,United Kingdom,Married,Female,1974-04-23,2025-10-12
2774,13773,AW00013773,Dana,Blanco,France,Married,Female,1972-10-19,2025-10-12
2775,13774,AW00013774,Steve,Guo,Germany,Single,Male,1973-01-07,2025-10-12
2776,13775,AW00013775,Patricia,Subram,Germany,Single,Female,1978-03-12,2025-10-12
2777,13776,AW00013776,Miguel,Carter,United Kingdom,Married,Male,1931-08-13,2025-10-12
2778,13777,AW00013777,Manuel,Perez,United Kingdom,Married,Male,1973-05-12,2025-10-12
2779,13778,AW00013778,Roger,Huang,Germany,Married,Male,1973-05-11,2025-10-12
2780,13779,AW00013779,Manuel,Garcia,France,Single,Male,1972-05-09,2025-10-12
2781,13780,AW00013780,Monica,Perez,France,Married,Female,1972-01-17,2025-10-12
2782,13781,AW00013781,Dominique,Patel,France,Married,Female,1972-09-21,2025-10-12
2783,13782,AW00013782,Kelli,Lu,Germany,Married,Female,1978-07-17,2025-10-12
2784,13783,AW00013783,Logan,Wright,United Kingdom,Married,Male,1972-11-29,2025-10-12
2785,13784,AW00013784,Spencer,Griffin,United Kingdom,Single,Male,1971-07-02,2025-10-12
2786,13785,AW00013785,Clayton,She,United Kingdom,Single,Male,1971-08-25,2025-10-12
2787,13786,AW00013786,Jon,Chavez,Germany,Single,Male,1972-04-03,2025-10-12
2788,13787,AW00013787,Glenn,Cai,Germany,Married,Male,1972-01-11,2025-10-12
2789,13788,AW00013788,Kari,Fernandez,United Kingdom,Married,Female,1977-05-11,2025-10-12
2790,13789,AW00013789,Julie,Shan,Germany,Single,Female,1970-11-17,2025-10-12
2791,13790,AW00013790,Nina,Deng,Germany,Single,Female,1970-12-17,2025-10-12
2792,13791,AW00013791,Audrey,Martin,United Kingdom,Single,Female,1971-04-25,2025-10-12
2793,13792,AW00013792,Charles,Taylor,United Kingdom,Single,Male,1970-10-12,2025-10-12
2794,13793,AW00013793,Jason,Gonzales,France,Married,Male,1971-04-18,2025-10-12
2795,13794,AW00013794,Mallory,Martin,United Kingdom,Single,Female,1970-02-23,2025-10-12
2796,13795,AW00013795,Carl,Raje,Germany,Single,Male,1969-08-01,2025-10-12
2797,13796,AW00013796,Martha,Zheng,Germany,Married,Female,1969-03-03,2025-10-12
2798,13797,AW00013797,Franklin,Gao,Germany,Married,Male,1974-06-03,2025-10-12
2799,13798,AW00013798,Tammy,Randall,United Kingdom,Single,Female,1968-09-15,2025-10-12
2800,13799,AW00013799,Bryan,Bailey,France,Single,Male,1977-08-16,2025-10-12
2801,13800,AW00013800,Logan,Li,France,Married,Male,1969-01-29,2025-10-12
2802,13801,AW00013801,Colleen,Andersen,France,Single,Female,1969-05-09,2025-10-12
2803,13802,AW00013802,Tina,Subram,France,Married,Female,1939-10-25,2025-10-12
2804,13803,AW00013803,Krystal,Zheng,Germany,Married,Female,1940-01-31,2025-10-12
2805,13804,AW00013804,Dawn,Luo,United Kingdom,Married,Female,1976-01-10,2025-10-12
2806,13805,AW00013805,Gabriel,Hernandez,United Kingdom,Married,Male,1970-12-02,2025-10-12
2807,13806,AW00013806,Bryant,Mehta,France,Married,Male,1969-12-03,2025-10-12
2808,13807,AW00013807,Frederick,Rana,Germany,Single,Male,1970-04-11,2025-10-12
2809,13808,AW00013808,Richard,Perez,Germany,Single,Male,1975-10-31,2025-10-12
2810,13809,AW00013809,Lisa,Zhou,United Kingdom,Married,Female,1969-07-04,2025-10-12
2811,13810,AW00013810,Vanessa,Barnes,United Kingdom,Married,Female,1969-10-06,2025-10-12
2812,13811,AW00013811,Sandra,Chen,France,Single,Female,1968-10-15,2025-10-12
2813,13812,AW00013812,Joanna,Munoz,France,Single,Female,1968-11-22,2025-10-12
2814,13813,AW00013813,Kristen,Sun,France,Married,Female,1969-05-22,2025-10-12
2815,13814,AW00013814,Sarah,Walker,United Kingdom,Single,Female,1984-09-04,2025-10-12
2816,13815,AW00013815,Lacey,Lin,United Kingdom,Single,Female,1985-05-01,2025-10-12
2817,13816,AW00013816,Marissa,Henderson,United Kingdom,Single,Female,1985-03-15,2025-10-12
2818,13817,AW00013817,Jenny,Huang,France,Single,Female,1984-04-04,2025-10-12
2819,13818,AW00013818,Dawn,Chander,France,Single,Female,1984-02-17,2025-10-12
2820,13819,AW00013819,Max,Gill,France,Single,Male,1983-09-29,2025-10-12
2821,13820,AW00013820,Danny,Alvarez,United Kingdom,Married,Male,1969-04-06,2025-10-12
2822,13821,AW00013821,Allen,Lopez,United Kingdom,Married,Male,1968-11-11,2025-10-12
2823,13822,AW00013822,Jay,Moyer,Germany,Married,Male,1967-12-06,2025-10-12
2824,13823,AW00013823,Margaret,Zheng,France,Married,Female,1973-05-02,2025-10-12
2825,13824,AW00013824,Destiny,Wood,Germany,Single,Female,1984-02-03,2025-10-12
2826,13825,AW00013825,Kelvin,Ma,France,Single,Male,1983-05-13,2025-10-12
2827,13826,AW00013826,Candice,He,Germany,Single,Female,1983-05-25,2025-10-12
2828,13827,AW00013827,Nathan,Harris,Germany,Married,Male,1983-03-31,2025-10-12
2829,13828,AW00013828,Jessie,Travers,Germany,Single,Female,1983-01-02,2025-10-12
2830,13829,AW00013829,Randall,Carlson,Germany,Single,Male,1982-09-08,2025-10-12
2831,13830,AW00013830,Andrea,Cox,United Kingdom,Single,Female,1983-01-31,2025-10-12
2832,13831,AW00013831,Eddie,Alvarez,France,Single,Male,1981-05-19,2025-10-12
2833,13832,AW00013832,Priscilla,Raji,France,Single,Female,1981-10-25,2025-10-12
2834,13833,AW00013833,Noah,Lewis,France,Single,Male,1981-10-05,2025-10-12
2835,13834,AW00013834,Naomi,Suarez,France,Single,Female,1981-12-25,2025-10-12
2836,13835,AW00013835,Hailey,Brooks,France,Single,Female,1981-09-01,2025-10-12
2837,13836,AW00013836,Dominic,Sara,Germany,Single,Male,1981-10-05,2025-10-12
2838,13837,AW00013837,Alyssa,Lee,Germany,Single,Female,1982-02-10,2025-10-12
2839,13838,AW00013838,Jill,Rubio,United Kingdom,Single,Female,1981-12-25,2025-10-12
2840,13839,AW00013839,Manuel,Madan,France,Single,Male,1979-09-05,2025-10-12
2841,13840,AW00013840,Tommy,Pal,France,Married,Male,1979-10-01,2025-10-12
2842,13841,AW00013841,Clayton,Kumar,United Kingdom,Single,Male,1979-07-04,2025-10-12
2843,13842,AW00013842,Kenneth,Xie,Germany,Single,Male,1985-07-12,2025-10-12
2844,13843,AW00013843,Warren,Xie,France,Single,Male,1980-12-19,2025-10-12
2845,13844,AW00013844,Phillip,Mehta,Germany,Single,Male,1981-02-06,2025-10-12
2846,13845,AW00013845,Shawn,Nara,United Kingdom,Married,Male,1981-04-24,2025-10-12
2847,13846,AW00013846,Lisa,Zheng,United Kingdom,Married,Female,1980-12-08,2025-10-12
2848,13847,AW00013847,Kurt,Tang,United Kingdom,Married,Male,1981-01-21,2025-10-12
2849,13848,AW00013848,Melissa,Blue,United States,Single,Female,1983-03-23,2025-10-12
2850,13849,AW00013849,Preston,Rodriguez,United States,Single,Male,1977-08-31,2025-10-12
2851,13850,AW00013850,Anthony,Thompson,United States,Single,Male,1978-02-13,2025-10-12
2852,13851,AW00013851,Seth,Moore,Canada,Single,Male,1978-01-05,2025-10-12
2853,13852,AW00013852,Ian,Robinson,Canada,Single,Male,1978-08-01,2025-10-12
2854,13853,AW00013853,Connor,Zhang,Canada,Single,Male,1979-04-17,2025-10-12
2855,13854,AW00013854,Kyle,Parker,United States,Married,Male,1979-05-09,2025-10-12
2856,13855,AW00013855,Sarah,Washington,United States,Single,Female,1984-08-02,2025-10-12
2857,13856,AW00013856,Ian,Scott,United States,Single,Male,1976-09-20,2025-10-12
2858,13857,AW00013857,Victoria,Thompson,United States,Married,Female,1976-12-02,2025-10-12
2859,13858,AW00013858,Melanie,Richardson,United States,Married,Female,1982-03-14,2025-10-12
2860,13859,AW00013859,Kristin,Deng,United States,Married,Female,1976-08-30,2025-10-12
2861,13860,AW00013860,Olivia,Watson,Canada,Married,Female,1978-05-09,2025-10-12
2862,13861,AW00013861,Hailey,Rogers,United States,Married,Female,1983-09-08,2025-10-12
2863,13862,AW00013862,Andrew,Walker,United States,Married,Male,1978-06-03,2025-10-12
2864,13863,AW00013863,Kevin,Long,United States,Married,Male,1977-07-18,2025-10-12
2865,13864,AW00013864,Robin,Torres,United States,Married,Female,1983-10-19,2025-10-12
2866,13865,AW00013865,Mariah,Foster,United States,Married,Female,1977-12-21,2025-10-12
2867,13866,AW00013866,Mya,Butler,United States,Married,Female,1978-02-13,2025-10-12
2868,13867,AW00013867,Luke,Griffin,United States,Married,Male,1976-03-25,2025-10-12
2869,13868,AW00013868,Shelby,Morris,United States,Single,Female,1976-01-10,2025-10-12
2870,13869,AW00013869,Anna,Morgan,United States,Married,Female,1974-08-09,2025-10-12
2871,13870,AW00013870,Jonathan,Clark,United States,Married,Male,1975-01-18,2025-10-12
2872,13871,AW00013871,Sarah,Gonzales,United States,Single,Female,1980-09-28,2025-10-12
2873,13872,AW00013872,Alyssa,Henderson,United States,Married,Female,1974-12-23,2025-10-12
2874,13873,AW00013873,Russell,Jai,United States,Married,Male,1977-02-07,2025-10-12
2875,13874,AW00013874,Alyssa,Bryant,United States,Married,Female,1986-05-22,2025-10-12
2876,13875,AW00013875,Samantha,Williams,United States,Married,Female,1975-05-20,2025-10-12
2877,13876,AW00013876,Sebastian,Murphy,United States,Married,Male,1975-02-08,2025-10-12
2878,13877,AW00013877,Adam,Lal,United States,Married,Male,1974-02-16,2025-10-12
2879,13878,AW00013878,Sebastian,Gray,Canada,Married,Male,1974-01-01,2025-10-12
2880,13879,AW00013879,Derrick,Hernandez,United States,Single,Male,1974-03-08,2025-10-12
2881,13880,AW00013880,Marshall,Kumar,United States,Single,Male,1973-09-12,2025-10-12
2882,13881,AW00013881,Jasmine,Wood,United States,Single,Female,1979-05-04,2025-10-12
2883,13882,AW00013882,Mariah,Russell,United States,Single,Female,1973-04-14,2025-10-12
2884,13883,AW00013883,Brandon,Lal,United States,Single,Male,1972-10-14,2025-10-12
2885,13884,AW00013884,Jada,Rogers,United States,Single,Female,1972-11-28,2025-10-12
2886,13885,AW00013885,Brian,Howard,United States,Single,Male,1981-05-04,2025-10-12
2887,13886,AW00013886,Rachel,Taylor,United States,Married,Female,1976-03-25,2025-10-12
2888,13887,AW00013887,Nathan,Scott,United States,Married,Male,1981-10-08,2025-10-12
2889,13888,AW00013888,Ian,Brown,United States,Single,Male,1984-05-01,2025-10-12
2890,13889,AW00013889,Robert,Martin,United States,Single,Male,1972-02-07,2025-10-12
2891,13890,AW00013890,Jennifer,Carter,United States,Single,Female,1977-09-12,2025-10-12
2892,13891,AW00013891,Aaron,Simmons,United States,Married,Male,1972-06-05,2025-10-12
2893,13892,AW00013892,Spencer,Diaz,United States,Single,Male,1977-11-21,2025-10-12
2894,13893,AW00013893,Dalton,Carter,United States,Married,Male,1983-02-07,2025-10-12
2895,13894,AW00013894,Robyn,Ruiz,United States,Married,Female,1974-08-25,2025-10-12
2896,13895,AW00013895,Isabella,Brooks,United States,Single,Female,1975-06-24,2025-10-12
2897,13896,AW00013896,Hailey,Mitchell,United States,Single,Female,1980-10-06,2025-10-12
