OrderNum,OrderDate,OrderType,CustomerType,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity, Price , Discount , Order Total 
1102402,4/06/2018,Retail,Individual,Saul Cloy,Pennsylvania,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1102403,4/06/2018,Wholesale,Business,Hayes LLC,Illinois,eBooks,EB521,Understanding Artificial Intelligence,11,$19.50,$3.90,$210.60
1102404,4/06/2018,Retail,Individual,Katrina Ruffles,Oklahoma,eBooks,EB518,Single Rotor Drones,1,$14.99,0,$14.99
1102405,4/06/2018,Retail,Individual,Nerissa Balshaw,Illinois,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1102406,4/06/2018,Retail,Individual,Paulina Lambeth,North Carolina,Robots,RS704,RLK-9920 Robot,2,$699.00,0,"$1,398.00"
1102407,4/06/2018,Wholesale,Business,Runolfsdottir Group,District of Columbia,Drones,DS306,DX-145 Drone,53,$250.00,$50.00,"$13,200.00"
1102408,4/06/2018,Wholesale,Business,Abbott Group,Florida,Blueprints,BP110,Upside Down Robot Blueprint,21,$12.00,$2.40,$249.60
1102409,4/06/2018,Wholesale,Business,Considine Group,Virginia,eBooks,EB506,Delta Robots,79,$16.99,$3.40,"$1,338.81"
1102410,4/06/2018,Retail,Individual,Robel Bergnaum,Virginia,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1102411,4/07/2018,Wholesale,Business,Casper-Brown,California,Robot Kits,RK606,BYOR-3535,5,$225.00,$45.00,"$1,080.00"
1102412,4/07/2018,Retail,Individual,Julia Mulbery,California,Training Videos,TV804,Drone Video Techniques,1,$37.99,0,$37.99
1102413,4/07/2018,Wholesale,Business,Torp Inc.,Florida,Drone Kits,DK202,BYOD-200,8,$58.95,$11.79,$459.81
1102414,4/07/2018,Wholesale,Business,Yost LLC,Florida,Training Videos,TV811,Understanding Drone Regulations,9,$27.50,$5.50,$242.00
1102415,4/07/2018,Wholesale,Business,Baumbach Security,North Dakota,Training Videos,TV804,Drone Video Techniques,13,$37.99,$7.60,$486.27
1102416,4/07/2018,Wholesale,Business,Daniel-Champlin Tech,Louisiana,Training Videos,TV811,Understanding Drone Regulations,9,$27.50,$5.50,$242.00
1102417,4/07/2018,Retail,Individual,Franklyn Nore,California,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1102418,4/07/2018,Retail,Individual,Gwen Grimes,California,eBooks,EB520,Understanding Arduino,1,$17.50,0,$17.50
1102419,4/08/2018,Retail,Individual,Bethany Hauck,Florida,Robot Kits,RK606,BYOR-3535,2,$225.00,0,$450.00
1102420,4/09/2018,Wholesale,Business,Nader LLC,Ohio,eBooks,EB502,Building Your First Robot,10,$24.95,$4.99,$244.51
1102421,4/09/2018,Wholesale,Business,Wintheiser Inc.,Oregon,Robots,RS706,RWW-75 Robot,4,$883.00,$176.60,"$3,355.40"
1102422,4/09/2018,Wholesale,Business,Nader LLC,Ohio,eBooks,EB507,Drone Building Essentials,11,$13.99,$2.80,$151.09
1102423,4/09/2018,Wholesale,Business,Turcotte Corp,New York,Drone Kits,DK202,BYOD-200,8,$58.95,$11.79,$459.81
1102424,4/09/2018,Retail,Individual,Carla Grolle,Alabama,Drones,DS303,DTD-7000 Drone,1,$450.00,0,$450.00
1102425,4/09/2018,Wholesale,Business,Windler Tech Supplies,Wyoming,Robot Kits,RK606,BYOR-3535,3,$225.00,$45.00,$630.00
1102426,4/09/2018,Wholesale,Business,Feest Inc.,Indiana,Training Videos,TV813,Virtual Reality Basics,9,$29.99,$6.00,$263.91
1102427,4/10/2018,Retail,Individual,Dasi Nason,Alabama,Training Videos,TV813,Virtual Reality Basics,1,$29.99,0,$29.99
1102428,4/10/2018,Wholesale,Business,Homenick Group,New York,eBooks,EB521,Understanding Artificial Intelligence,7,$19.50,$3.90,$132.60
1102429,4/10/2018,Retail,Individual,Nady Saladin,New York,eBooks,EB508,Fixed Wing Drones,1,$15.50,0,$15.50
1102430,4/10/2018,Retail,Individual,Neala Haslock,District of Columbia,Blueprints,BP110,Upside Down Robot Blueprint,1,$12.00,0,$12.00
1102431,4/10/2018,Wholesale,Business,Herzog Group,California,Robot Kits,RK605,BYOR-3000,97,$214.00,$42.80,"$20,715.20"
1102432,4/11/2018,Wholesale,Business,Thompson Inc.,Massachusetts,Robot Kits,RK607,BYOR-4005,11,$245.00,$49.00,"$2,646.00"
1102433,4/11/2018,Retail,Individual,Daniel Mitchell,New Jersey,eBooks,EB514,Polar Robots,1,$23.99,0,$23.99
1102434,4/11/2018,Retail,Individual,Mitchell Beatty,New York,Training Videos,TV813,Virtual Reality Basics,1,$29.99,0,$29.99
1102435,4/11/2018,Retail,Individual,Lyon Freake,Florida,eBooks,EB514,Polar Robots,1,$23.99,0,$23.99
1102436,4/11/2018,Retail,Individual,Modestia Fandrey,Texas,Robot Kits,RK605,BYOR-3000,1,$214.00,0,$214.00
1102437,4/11/2018,Retail,Individual,Alberta Alasdair,California,Robots,RS702,MICR-23K Robot,1,$899.00,0,$899.00
1102438,4/11/2018,Wholesale,Business,Streich LLC,Washington,Training Videos,TV805,Industrial 3D Printing ,9,$49.00,$9.80,$431.20
1102439,4/11/2018,Wholesale,Business,Walker Group,Minnesota,Blueprints,BP106,Hexacopter Drone Blueprint,9,$8.99,$1.80,$79.11
1102440,4/11/2018,Wholesale,Business,Bednar IT Inc.,North Carolina,Drone Kits,DK203,BYOD-220,58,$69.00,$13.80,"$3,988.20"
1102441,4/12/2018,Wholesale,Business,Jacobi LLC,Arizona,eBooks,EB505,Delivery Drones,5,$14.99,$3.00,$71.95
1102442,4/12/2018,Wholesale,Business,Kemmer and Sons,North Carolina,eBooks,EB513,Photograph Drones,12,$14.99,$3.00,$176.88
1102443,4/12/2018,Wholesale,Business,Towne Coop,Florida,eBooks,EB507,Drone Building Essentials,4,$13.99,$2.80,$53.16
1102444,4/12/2018,Wholesale,Business,DuBuque Group,Texas,Training Videos,TV801,Aerial Security,10,$36.99,$7.40,$362.50
1102445,4/12/2018,Retail,Individual,Rolf Goble,Virginia,Blueprints,BP105,Creature Robot Arms Blueprint ,1,$12.00,0,$12.00
1102446,4/12/2018,Wholesale,Business,Deckow Inc.,New York,Blueprints,BP102,Bsquare Robot Blueprint,4,$8.99,$1.80,$34.16
1102447,4/12/2018,Wholesale,Business,Daniel-Champlin Tech,Louisiana,Drone Kits,DK202,BYOD-200,5,$58.95,$11.79,$282.96
1102448,4/12/2018,Retail,Individual,Tan Batcheldor,California,Blueprints,BP106,Hexacopter Drone Blueprint,1,$8.99,0,$8.99
1102449,4/12/2018,Retail,Individual,Ruth Ratke,Alabama,Drone Kits,DK202,BYOD-200,4,$58.95,0,$235.80
1102450,4/13/2018,Wholesale,Business,Kutch Inc.,Virginia,Drone Kits,DK208,BYOD-500,13,$167.00,$33.40,"$2,137.60"
1102451,4/13/2018,Wholesale,Business,McKenzie Inc..,Montana,Training Videos,TV809,Understanding 3D Printing,6,$42.99,$8.60,$249.34
1102452,4/13/2018,Retail,Individual,Ingeborg Jacombs,Tennessee,Training Videos,TV806,Mapping with Drones,1,$49.00,0,$49.00
1102453,4/13/2018,Wholesale,Business,Witting Innovations,Kentucky,eBooks,EB509,GPS Drones,5,$19.99,$4.00,$95.95
1102454,4/13/2018,Wholesale,Business,Walter LTD,New York,Robots,RS703,RCB-889 Robot,4,$549.00,$109.80,"$2,086.20"
1102455,4/14/2018,Wholesale,Business,Mraz Ullrich Inc..,Virginia,Blueprints,BP105,Creature Robot Arms Blueprint ,9,$12.00,$2.40,$105.60
1102456,4/14/2018,Wholesale,Business,Langworth and Sons,Illinois,eBooks,EB516,RTF Drones,5,$16.99,$3.40,$81.55
1102457,4/14/2018,Wholesale,Business,Larkin Group,Texas,eBooks,EB511,Helicopter Drones,12,$20.95,$4.19,$247.21
1102458,4/14/2018,Wholesale,Business,Wintheiser Inc.,Oregon,Blueprints,BP102,Bsquare Robot Blueprint,4,$8.99,$1.80,$34.16
1102459,4/14/2018,Wholesale,Business,Stokes Electronics,New Hampshire,eBooks,EB502,Building Your First Robot,6,$24.95,$4.99,$144.71
1102460,4/14/2018,Wholesale,Business,Little and Sons,California,Training Videos,TV810,Understanding Automation,9,$44.95,$8.99,$395.56
1102461,4/14/2018,Retail,Individual,Brit Creelman,Texas,Drones,DS303,DTD-7000 Drone,1,$450.00,0,$450.00
1102462,4/14/2018,Retail,Individual,Jean Mayert,Georgia,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1102463,4/14/2018,Retail,Individual,David Fadel,California,Robot Kits,RK603,BYOR-1500,1,$189.00,0,$189.00
1102464,4/15/2018,Retail,Individual,Stan Garlette,Montana,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1102465,4/15/2018,Retail,Individual,Lucy Ferry,Oklahoma,Robots,RS704,RLK-9920 Robot,1,$699.00,0,$699.00
1102466,4/15/2018,Wholesale,Business,The Mayer Company,Florida,eBooks,EB502,Building Your First Robot,10,$24.95,$4.99,$244.51
1102467,4/15/2018,Retail,Individual,Gordon Gyford,Virginia,Robots,RS706,RWW-75 Robot,1,$883.00,0,$883.00
1102468,4/15/2018,Retail,Individual,Donaugh Byrne,Ohio,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1102469,4/15/2018,Retail,Individual,Janene Olivia,Wisconsin,Robots,RS704,RLK-9920 Robot,2,$699.00,0,"$1,398.00"
1102470,4/15/2018,Wholesale,Business,West Technologies,West Virginia,eBooks,EB502,Building Your First Robot,94,$24.95,$4.99,"$2,340.31"
1102471,4/15/2018,Retail,Business,Heller Inc.,Minnesota,eBooks,EB521,Understanding Artificial Intelligence,31,$19.50,0,$604.50
1102472,4/15/2018,Retail,Business,Cole Inc.,Minnesota,eBooks,EB504,Cartesian Robots,92,$12.99,0,"$1,195.08"
1102473,4/15/2018,Retail,Individual,Larry Hodkiewicz,Ohio,Drones,DS303,DTD-7000 Drone,1,$450.00,0,$450.00
1102474,4/16/2018,Wholesale,Business,Jakubowski Inc.,Georgia,eBooks,EB503,Building Your Own Drone,13,$24.99,$5.00,$319.87
1102475,4/16/2018,Retail,Individual,Trixie Bissell,Illinois,Training Videos,TV801,Aerial Security,1,$36.99,0,$36.99
1102476,4/16/2018,Wholesale,Business,The Mayer Company,Florida,Training Videos,TV811,Understanding Drone Regulations,9,$27.50,$5.50,$242.00
1102477,4/16/2018,Retail,Individual,Jamill Ivshin,California,Robot Kits,RK603,BYOR-1500,1,$189.00,0,$189.00
1102478,4/16/2018,Wholesale,Business,Baumbach Security,North Dakota,Drones,DS306,DX-145 Drone,13,$250.00,$50.00,"$3,200.00"
1102479,4/16/2018,Retail,Individual,Jecho Earengey,Florida,Drones,DS305,DTI-84 Drone,1,$455.00,0,$455.00
1102480,4/16/2018,Wholesale,Business,Pollich Inc.,Florida,eBooks,EB508,Fixed Wing Drones,10,$15.50,$3.10,$151.90
1102481,4/16/2018,Wholesale,Business,Turcotte Corp,New York,Blueprints,BP108,Panda Robot Blueprint,84,$7.99,$1.60,$669.56
1102482,4/17/2018,Wholesale,Business,Swift Inc.,New York,Training Videos,TV808,Robotic Essentials,3,$34.99,$7.00,$97.97
1102483,4/17/2018,Retail,Individual,Amandi Terry,Texas,Training Videos,TV802,AI for Educators,1,$49.95,0,$49.95
1102484,4/17/2018,Retail,Individual,Fidelio Simmens,Minnesota,Training Videos,TV803,Cloud Computing,1,$29.99,0,$29.99
1102485,4/18/2018,Wholesale,Business,Schuppe Inc.,Alabama,Blueprints,BP102,Bsquare Robot Blueprint,8,$8.99,$1.80,$70.12
1102486,4/18/2018,Wholesale,Business,Durgan Group,Indiana,Robot Kits,RK606,BYOR-3535,12,$225.00,$45.00,"$2,655.00"
1102487,4/18/2018,Wholesale,Business,The Wisoky Team,Minnesota,Robots,RS702,MICR-23K Robot,11,$899.00,$179.80,"$9,709.20"
1102488,4/18/2018,Retail,Individual,Catie Plain,Minnesota,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1102489,4/18/2018,Retail,Individual,Stephannie Glendinning,Colorado,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1102490,4/19/2018,Wholesale,Business,Bednar IT Inc.,North Carolina,Blueprints,BP104,Cat Robot Blueprint,5,$4.99,$1.00,$23.95
1102491,4/19/2018,Wholesale,Business,Johnson LLC,New Jersey,Robots,RS706,RWW-75 Robot,7,$883.00,$176.60,"$6,004.40"
1102492,4/19/2018,Wholesale,Business,Reilly LLC,Washington,Drone Kits,DK206,BYOD-400,6,$119.00,$23.80,$690.20
1102493,4/19/2018,Wholesale,Business,Frami LLC,Louisiana,eBooks,EB503,Building Your Own Drone,12,$24.99,$5.00,$294.88
1102494,4/19/2018,Wholesale,Business,Kohler LLC,Georgia,Training Videos,TV809,Understanding 3D Printing,7,$42.99,$8.60,$292.33
1102495,4/19/2018,Retail,Individual,Obie Borsay,Georgia,Drone Kits,DK204,BYOD-300,2,$89.00,0,$178.00
1102496,4/20/2018,Wholesale,Business,The Lesch Company,Maryland,Drones,DS307,MICR-564K Drone,3,$499.00,$99.80,"$1,397.20"
1102497,4/20/2018,Retail,Individual,Erick Gorioli,Pennsylvania,Robot Kits,RK607,BYOR-4005,1,$245.00,0,$245.00
1102498,4/20/2018,Retail,Individual,Lyda Gater,Texas,Drone Kits,DK201,BYOD-100,1,$54.00,0,$54.00
1102499,4/20/2018,Retail,Individual,Benedicto Pencost,Texas,Blueprints,BP108,Panda Robot Blueprint,1,$7.99,0,$7.99
1102500,4/20/2018,Retail,Individual,Marni Garett,Texas,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99,0,$9.99
1102501,4/20/2018,Retail,Individual,Bonnibelle Bootherstone,Arizona,Robots,RS707,RXW-9807 Robot,1,$599.00,0,$599.00
1102502,4/20/2018,Retail,Individual,Luke Shields,Indiana,eBooks,EB501,Articulated Robots,1,$23.99,0,$23.99
1102503,4/20/2018,Wholesale,Business,Kassulke-Schneider,Tennessee,eBooks,EB509,GPS Drones,10,$19.99,$4.00,$195.90
1102504,4/21/2018,Wholesale,Business,Harvey Group,Texas,Drone Kits,DK201,BYOD-100,11,$54.00,$10.80,$583.20
1102505,4/21/2018,Retail,Individual,Hermione Pren,Illinois,eBooks,EB507,Drone Building Essentials,1,$13.99,0,$13.99
1102506,4/21/2018,Retail,Individual,Trixy Christley,Illinois,eBooks,EB521,Understanding Artificial Intelligence,1,$19.50,0,$19.50
1102507,4/21/2018,Wholesale,Business,Treutel Group,New York,Blueprints,BP106,Hexacopter Drone Blueprint,7,$8.99,$1.80,$61.13
1102508,4/21/2018,Wholesale,Business,Conroy Information Systems,Virginia,Training Videos,TV809,Understanding 3D Printing,11,$42.99,$8.60,$464.29
1102509,4/21/2018,Wholesale,Business,Hammes Inc.,Michigan,Training Videos,TV804,Drone Video Techniques,18,$37.99,$7.60,$676.22
1102510,4/21/2018,Wholesale,Business,Feest Inc.,Indiana,eBooks,EB507,Drone Building Essentials,108,$13.99,$2.80,"$1,508.12"
1102511,4/22/2018,Wholesale,Business,Cummings LLC,New York,eBooks,EB513,Photograph Drones,5,$14.99,$3.00,$71.95
1102512,4/22/2018,Retail,Individual,Tallia Jillett,California,Robot Kits,RK602,BYOR-1000,1,$189.00,0,$189.00
1102513,4/22/2018,Wholesale,Business,Pacocha Inc.,California,eBooks,EB521,Understanding Artificial Intelligence,8,$19.50,$3.90,$152.10
1102514,4/22/2018,Wholesale,Business,Rogahn Group,California,eBooks,EB519,Spherical Robots,4,$16.75,$3.35,$63.65
1102515,4/22/2018,Wholesale,Business,Conroy Information Systems,Virginia,eBooks,EB521,Understanding Artificial Intelligence,12,$19.50,$3.90,$230.10
1102516,4/22/2018,Retail,Business,Sawayn Inc.,Pennsylvania,Robot Kits,RK602,BYOR-1000,13,$189.00,0,"$2,457.00"
1102517,4/22/2018,Retail,Individual,Ryan Fadel,Illinois,Robots,RS702,MICR-23K Robot,1,$899.00,0,$899.00
1102518,4/22/2018,Retail,Individual,Darcy Kassulke,Virginia,Robots,RS706,RWW-75 Robot,1,$883.00,0,$883.00
1102519,4/22/2018,Wholesale,Business,Larkin Group,Texas,Training Videos,TV809,Understanding 3D Printing,32,$42.99,$8.60,"$1,367.08"
1102520,4/22/2018,Retail,Individual,Eve Berge,California,Training Videos,TV804,Drone Video Techniques,1,$37.99,0,$37.99
1102521,4/23/2018,Wholesale,Business,Kub LLC,Texas,eBooks,EB521,Understanding Artificial Intelligence,8,$19.50,$3.90,$152.10
1102522,4/23/2018,Wholesale,Business,Hegmann Group,Arkansas,Training Videos,TV804,Drone Video Techniques,12,$37.99,$7.60,$448.28
1102523,4/23/2018,Retail,Individual,Mufinella Nowakowski,Arkansas,Blueprints,BP106,Hexacopter Drone Blueprint,1,$8.99,0,$8.99
1102524,4/23/2018,Wholesale,Business,Streich LLC,Washington,Robots,RS706,RWW-75 Robot,5,$883.00,$176.60,"$4,238.40"
1102525,4/23/2018,Wholesale,Business,Blick Inc.,Delaware,Training Videos,TV813,Virtual Reality Basics,12,$29.99,$6.00,$353.88
1102526,4/23/2018,Retail,Individual,Alard Brayshay,Arizona,Training Videos,TV810,Understanding Automation,1,$44.95,0,$44.95
1102527,4/24/2018,Wholesale,Business,Buckridge Inc.,Florida,Training Videos,TV809,Understanding 3D Printing,8,$42.99,$8.60,$335.32
1102528,4/24/2018,Wholesale,Business,Reinger Technologies,Florida,Training Videos,TV804,Drone Video Techniques,12,$37.99,$7.60,$448.28
1102529,4/24/2018,Wholesale,Business,Rogahn Group,California,Training Videos,TV803,Cloud Computing,54,$29.99,$6.00,"$1,613.46"
1102530,4/24/2018,Retail,Individual,Dolli Orrom,Kentucky,Training Videos,TV809,Understanding 3D Printing,1,$42.99,0,$42.99
1102531,4/25/2018,Wholesale,Business,Anderson LLC,Ohio,Training Videos,TV805,Industrial 3D Printing ,45,$49.00,$9.80,"$2,195.20"
1102532,4/26/2018,Retail,Individual,Bret Scowcroft,California,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1102533,4/26/2018,Wholesale,Business,Fay LLC,Kansas,eBooks,EB504,Cartesian Robots,8,$12.99,$2.60,$101.32
1102534,4/26/2018,Wholesale,Business,King Inc.,Tennessee,Training Videos,TV808,Robotic Essentials,5,$34.99,$7.00,$167.95
1102535,4/26/2018,Wholesale,Business,Stoltenberg LLC,New York,Robots,RS702,MICR-23K Robot,8,$899.00,$179.80,"$7,012.20"
1102536,4/26/2018,Retail,Individual,Krystle Hudson,Texas,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1102537,4/26/2018,Retail,Individual,Gwyneth Greedy,Virginia,eBooks,EB503,Building Your Own Drone,1,$24.99,0,$24.99
1102538,4/26/2018,Wholesale,Business,Spencer Educators,Arizona,Training Videos,TV808,Robotic Essentials,8,$34.99,$7.00,$272.92
1102539,4/26/2018,Wholesale,Business,Wintheiser Inc.,Oregon,Robot Kits,RK603,BYOR-1500,21,$189.00,$37.80,"$3,931.20"
1102540,4/27/2018,Wholesale,Business,Wilkinson LLC,Massachusetts,Robot Kits,RK602,BYOR-1000,12,$189.00,$37.80,"$2,230.20"
1102541,4/27/2018,Wholesale,Business,Waters Co.,Indiana,Drone Kits,DK202,BYOD-200,3,$58.95,$11.79,$165.06
1102542,4/27/2018,Retail,Individual,Benjy Firpi,Kansas,Training Videos,TV802,AI for Educators,1,$49.95,0,$49.95
1102543,4/27/2018,Retail,Individual,May Bunworth,Delaware,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99,0,$9.99
1102544,4/27/2018,Retail,Individual,Phillie Slocomb,North Carolina,Drone Kits,DK204,BYOD-300,2,$89.00,0,$178.00
1102545,4/27/2018,Retail,Individual,Roslyn Belk,Maryland,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1102546,4/27/2018,Wholesale,Business,Conroy Information Systems,Virginia,eBooks,EB502,Building Your First Robot,24,$24.95,$4.99,$593.81
1102547,4/28/2018,Wholesale,Business,Herman LLC,Washington,Drones,DS306,DX-145 Drone,7,$250.00,$50.00,"$1,700.00"
1102548,4/28/2018,Wholesale,Business,Buckridge Inc.,Florida,Drones,DS303,DTD-7000 Drone,12,$450.00,$90.00,"$5,310.00"
1102549,4/28/2018,Retail,Individual,Fidelia Sancias,Georgia,Robot Kits,RK607,BYOR-4005,1,$245.00,0,$245.00
1102550,4/28/2018,Retail,Individual,Boycey Binford,Texas,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99,0,$9.99
1102551,4/29/2018,Wholesale,Business,Wintheiser Inc.,Oregon,eBooks,EB509,GPS Drones,3,$19.99,$4.00,$55.97
1102552,4/29/2018,Retail,Individual,Vanya Pidgen,Louisiana,Blueprints,BP109,QuadroCopter Blueprint ,1,$10.99,0,$10.99
1102553,4/29/2018,Wholesale,Business,Kiehn LLC,District of Columbia,Drone Kits,DK206,BYOD-400,6,$119.00,$23.80,$690.20
1102554,4/29/2018,Wholesale,Business,Brown Group,Georgia,eBooks,EB513,Photograph Drones,4,$14.99,$3.00,$56.96
1102555,4/29/2018,Retail,Individual,Madge Johannes,Arkansas,eBooks,EB504,Cartesian Robots,1,$12.99,0,$12.99
1102556,4/29/2018,Wholesale,Business,Towne Coop,Florida,Training Videos,TV808,Robotic Essentials,3,$34.99,$7.00,$97.97
1102557,4/29/2018,Wholesale,Business,Brekke Productions,Louisiana,Drone Kits,DK209,BYOD-550,11,$179.00,$35.80,"$1,933.20"
1102558,4/29/2018,Retail,Individual,Ivett Straun,Ohio,eBooks,EB508,Fixed Wing Drones,1,$15.50,0,$15.50
1102559,4/29/2018,Wholesale,Business,Tillman International,Louisiana,Training Videos,TV803,Cloud Computing,102,$29.99,$6.00,"$3,052.98"
1102560,4/30/2018,Retail,Individual,Torey Broader,West Virginia,eBooks,EB504,Cartesian Robots,1,$12.99,0,$12.99
1102561,4/30/2018,Retail,Individual,Meghan Kyllford,Utah,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1102562,4/30/2018,Wholesale,Business,Landon Hotel,California,Robots,RS703,RCB-889 Robot,7,$549.00,$109.80,"$3,733.20"
1102563,4/30/2018,Retail,Individual,Genvieve Orts,Texas,eBooks,EB517,SCARA Robots,1,$19.50,0,$19.50
1102564,4/30/2018,Retail,Individual,Allister Dysert,Texas,Blueprints,BP108,Panda Robot Blueprint,1,$7.99,0,$7.99
1102565,4/30/2018,Retail,Individual,Sande Ganter,New York,eBooks,EB508,Fixed Wing Drones,1,$15.50,0,$15.50
1102566,4/30/2018,Retail,Individual,Brandy Kerluke,Pennsylvania,Drone Kits,DK201,BYOD-100,6,$54.00,0,$324.00
1102567,5/01/2018,Wholesale,Business,Wintheiser Inc.,Oregon,Blueprints,BP102,Bsquare Robot Blueprint,9,$8.99,$1.80,$79.11
1102568,5/01/2018,Wholesale,Business,Wehner and Sons,California,eBooks,EB502,Building Your First Robot,6,$24.95,$4.99,$144.71
1102569,5/01/2018,Wholesale,Business,Schiller LLC,Pennsylvania,Drones,DS306,DX-145 Drone,9,$250.00,$50.00,"$2,200.00"
1102570,5/01/2018,Retail,Individual,Daron Ceeley,Florida,Training Videos,TV804,Drone Video Techniques,1,$37.99,0,$37.99
1102571,5/01/2018,Retail,Business,Robotics LLC,Oklahoma,Robots,RS704,RLK-9920 Robot,13,$699.00,0,"$9,087.00"
1102572,5/01/2018,Retail,Individual,Valencia BoHlingolsen,Washington,Drone Kits,DK201,BYOD-100,1,$54.00,0,$54.00
1102573,5/02/2018,Retail,Individual,Fredia Standing,Iowa,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1102574,5/02/2018,Wholesale,Business,Mraz Ullrich Inc..,Virginia,Blueprints,BP102,Bsquare Robot Blueprint,5,$8.99,$1.80,$43.15
1102575,5/02/2018,Wholesale,Business,Schinner Inc.,Florida,eBooks,EB509,GPS Drones,6,$19.99,$4.00,$115.94
1102576,5/02/2018,Retail,Individual,Rick Spadaro,Pennsylvania,Training Videos,TV811,Understanding Drone Regulations,1,$27.50,0,$27.50
1102577,5/02/2018,Wholesale,Business,Bergstrom LLC,Minnesota,Drones,DS307,MICR-564K Drone,8,$499.00,$99.80,"$3,892.20"
1102578,5/02/2018,Wholesale,Business,Green-Shields,Minnesota,Drones,DS303,DTD-7000 Drone,5,$450.00,$90.00,"$2,160.00"
1102579,5/03/2018,Wholesale,Business,Walker Group,Minnesota,Training Videos,TV803,Cloud Computing,10,$29.99,$6.00,$293.90
1102580,5/03/2018,Wholesale,Business,West Technologies,West Virginia,eBooks,EB502,Building Your First Robot,4,$24.95,$4.99,$94.81
1102581,5/03/2018,Wholesale,Business,Williamson Co.,Texas,Training Videos,TV813,Virtual Reality Basics,8,$29.99,$6.00,$233.92
1102582,5/03/2018,Wholesale,Business,Zemlak Inc.,California,eBooks,EB509,GPS Drones,10,$19.99,$4.00,$195.90
